time;x;y;z;gforce
2,4550;-0,0360;0,3202;1,0287;1,078
2,4650;-0,0400;0,3122;1,0127;1,060
2,4760;-0,0400;0,3122;1,0047;1,053
2,4850;-0,0440;0,3162;1,0207;1,069
2,4950;-0,0440;0,3202;1,0247;1,074
2,5060;-0,0520;0,2962;1,0287;1,072
2,5150;-0,0600;0,3162;1,0207;1,070
2,5340;-0,0480;0,3162;1,0047;1,054
2,5360;-0,0520;0,3162;1,0367;1,085
2,5480;-0,0480;0,3122;1,0127;1,061
2,5550;-0,0480;0,3202;1,0327;1,082
2,5650;-0,0680;0,3242;1,0327;1,085
2,5750;-0,0720;0,3042;1,0367;1,083
2,5850;-0,0801;0,3162;1,0367;1,087
2,5950;-0,0801;0,3202;1,0367;1,088
2,6050;-0,0961;0,3122;1,0207;1,072
2,6150;-0,1041;0,3002;1,0407;1,088
2,6390;-0,1201;0,2922;1,0167;1,065
2,6410;-0,1041;0,3122;1,0527;1,103
2,6450;-0,0921;0,3242;1,0207;1,075
2,6550;-0,0841;0,3202;1,0247;1,077
2,6670;-0,0761;0,2922;1,0287;1,072
2,6750;-0,0921;0,3322;0,9927;1,051
2,6860;-0,1041;0,3282;1,0247;1,081
2,6950;-0,1001;0,3362;0,9927;1,053
2,7050;-0,0881;0,3282;1,0047;1,061
2,7160;-0,0520;0,3042;1,0047;1,051
2,7440;-0,0280;0,2922;1,0167;1,058
2,7450;-0,0520;0,3282;1,0167;1,070
2,7460;-0,0801;0,3322;1,0047;1,061
2,7570;-0,0801;0,3482;1,0087;1,070
2,7650;-0,0761;0,3362;0,9887;1,047
2,7750;-0,0761;0,3242;0,9967;1,051
2,7870;-0,0720;0,3202;1,0127;1,065
2,7950;-0,0720;0,3242;1,0087;1,062
2,8050;-0,0680;0,3162;1,0207;1,071
2,8160;-0,0720;0,3082;1,0407;1,088
2,8350;-0,0680;0,3162;1,0247;1,075
2,8360;-0,0680;0,3162;1,0087;1,059
2,8450;-0,0600;0,3162;1,0127;1,063
2,8550;-0,0640;0,3162;1,0207;1,070
2,8650;-0,0640;0,3282;1,0167;1,070
2,8760;-0,0520;0,3282;1,0167;1,070
2,8870;-0,0520;0,3162;1,0087;1,058
2,8950;-0,0480;0,3202;1,0007;1,052
2,9060;-0,0560;0,3242;0,9967;1,050
2,9160;-0,0720;0,3242;0,9887;1,043
2,9360;-0,0801;0,3162;0,9847;1,037
2,9370;-0,0881;0,3242;0,9847;1,040
2,9450;-0,0841;0,3282;0,9767;1,034
2,9560;-0,0720;0,3362;0,9847;1,043
2,9710;-0,0560;0,3322;0,9807;1,037
2,9750;-0,0440;0,3562;0,9847;1,048
2,9880;-0,0360;0,3442;0,9967;1,055
2,9950;-0,0240;0,3482;0,9807;1,041
3,0050;-0,0200;0,3522;1,0007;1,061
3,0150;-0,0120;0,3562;1,0167;1,077
3,0430;-0,0000;0,3482;1,0087;1,067
3,0450;0,0120;0,3482;1,0287;1,086
3,0460;0,0240;0,3442;1,0207;1,077
3,0560;0,0320;0,3282;1,0207;1,073
3,0670;0,0360;0,3162;1,0287;1,077
3,0760;0,0400;0,3202;1,0207;1,070
3,0860;0,0400;0,3202;1,0007;1,051
3,0950;0,0320;0,3402;0,9647;1,023
3,1050;0,0120;0,3442;0,9446;1,005
3,1150;0,0080;0,3482;0,9446;1,007
3,1350;-0,0000;0,3522;0,9246;0,989
3,1360;0,0040;0,3602;0,9326;1,000
3,1450;0,0040;0,3763;0,9206;0,995
3,1560;0,0120;0,3843;0,9406;1,016
3,1680;0,0200;0,3843;0,9647;1,039
3,1750;0,0240;0,3883;0,9767;1,051
3,1860;0,0320;0,3803;1,0087;1,078
3,1950;0,0440;0,3763;1,0207;1,089
3,2060;0,0520;0,3763;1,0047;1,074
3,2150;0,0360;0,3562;1,0127;1,074
3,2340;0,0400;0,3562;1,0007;1,063
3,2360;0,0320;0,3522;1,0207;1,080
3,2450;0,0480;0,3562;1,0207;1,082
3,2550;-0,0280;0,3522;1,0407;1,099
3,2650;-0,0200;0,3682;0,9767;1,044
3,2750;-0,0080;0,3843;0,9727;1,046
3,2870;-0,0120;0,3883;0,9687;1,044
3,2950;-0,0280;0,3843;0,9566;1,031
3,3050;-0,0280;0,3923;0,9727;1,049
3,3150;-0,0280;0,3883;0,9727;1,048
3,3340;-0,0160;0,4003;0,9687;1,048
3,3450;-0,0160;0,4003;0,9607;1,041
3,3590;-0,0120;0,4003;0,9807;1,059
3,3700;0,0040;0,4083;1,0007;1,081
3,3750;0,0080;0,3803;1,0007;1,071
3,3850;-0,0000;0,3883;0,9967;1,070
3,3950;-0,0200;0,3923;0,9847;1,060
3,4050;-0,0080;0,3723;0,9967;1,064
3,4230;0,0240;0,3442;0,9927;1,051
3,4460;0,0400;0,3482;0,9967;1,057
3,4490;0,0600;0,3482;1,0167;1,076
3,4500;0,0560;0,3522;1,0247;1,085
3,4670;0,0680;0,3562;1,0047;1,068
3,4680;0,0240;0,3442;1,0447;1,100
3,4750;0,0480;0,3362;1,0367;1,091
3,4850;0,0400;0,3362;1,0367;1,091
3,4950;0,0360;0,3402;1,0247;1,080
3,5050;0,0160;0,3442;1,0127;1,070
3,5150;0,0240;0,3362;1,0127;1,067
3,5370;0,0200;0,3402;1,0327;1,087
3,5380;0,0200;0,3482;1,0407;1,098
3,5460;0,0200;0,3442;1,0607;1,115
3,5550;0,0280;0,3482;1,0527;1,109
3,5700;0,0280;0,3442;1,0527;1,108
3,5750;0,0360;0,3402;1,0527;1,107
3,5860;0,0400;0,3442;1,0487;1,104
3,5950;0,0520;0,3282;1,0567;1,108
3,6050;0,0680;0,3322;1,0647;1,117
3,6150;0,0680;0,3242;1,0447;1,096
3,6420;0,0720;0,3162;1,0367;1,086
3,6440;0,0841;0,3362;1,0367;1,093
3,6450;0,0961;0,3442;1,0407;1,100
3,6630;0,0801;0,3482;1,0447;1,104
3,6750;0,0680;0,3642;1,0327;1,097
3,6770;0,0480;0,3803;1,0127;1,083
3,6870;0,0280;0,3803;1,0207;1,090
3,6950;0,0240;0,3602;1,0247;1,086
3,7050;0,0160;0,3602;1,0447;1,105
3,7160;-0,0040;0,3402;1,0527;1,106
3,7580;-0,0080;0,3322;1,0727;1,123
3,7590;-0,0280;0,3162;1,1047;1,149
3,7600;-0,0360;0,3042;1,1047;1,146
3,7610;-0,0520;0,2842;1,1047;1,142
3,7660;-0,0480;0,2762;1,1128;1,148
3,7760;-0,0600;0,2682;1,0887;1,123
3,7860;-0,0560;0,2522;1,0887;1,119
3,7950;-0,0480;0,2522;1,0767;1,107
3,8050;-0,0360;0,2242;1,0847;1,108
3,8170;-0,0320;0,2161;1,0647;1,087
3,8410;-0,0240;0,2201;1,0287;1,052
3,8430;-0,0200;0,2322;0,9847;1,012
3,8450;-0,0200;0,2322;0,9486;0,977
3,8550;-0,0240;0,2402;0,9006;0,932
3,8700;-0,0200;0,2482;0,8766;0,911
3,8750;-0,0320;0,2642;0,8686;0,908
3,8870;-0,0360;0,2682;0,8606;0,902
3,8950;-0,0400;0,2762;0,8886;0,931
3,9050;-0,0480;0,2842;0,9126;0,957
3,9170;-0,0440;0,2962;0,9326;0,980
3,9350;-0,0360;0,2962;0,9446;0,991
3,9360;-0,0200;0,3122;0,9687;1,018
3,9460;-0,0120;0,2922;0,9847;1,027
3,9550;-0,0000;0,2882;0,9967;1,038
3,9690;-0,0000;0,2762;1,0407;1,077
3,9750;0,0080;0,2602;1,0807;1,112
3,9870;0,0200;0,2522;1,1047;1,133
3,9960;0,0160;0,2522;1,1568;1,184
4,0050;0,0360;0,2442;1,1328;1,159
4,0160;0,0360;0,2282;1,0927;1,117
4,0380;0,0480;0,2322;1,0447;1,071
4,0390;0,0400;0,2322;1,0527;1,079
4,0450;0,0440;0,2562;1,0487;1,080
4,0690;0,0360;0,2642;0,9727;1,009
4,0700;0,0160;0,3162;0,9166;0,970
4,0850;0,0120;0,3242;0,8926;0,950
4,0950;0,0080;0,3402;0,8886;0,952
4,1050;0,0040;0,3522;0,8806;0,948
4,1170;0,0080;0,3402;0,8766;0,940
4,1490;0,0080;0,3442;0,8766;0,942
4,1500;-0,0040;0,3482;0,9286;0,992
4,1510;-0,0000;0,3482;0,9566;1,018
4,1590;0,0120;0,3442;0,9486;1,009
4,1710;0,0120;0,3322;0,9807;1,035
4,1870;0,0120;0,3362;1,0007;1,056
4,1950;0,0120;0,3402;1,0127;1,068
4,2050;0,0120;0,3482;1,0167;1,075
4,2160;0,0080;0,3522;1,0047;1,065
4,2500;-0,0040;0,3402;1,0087;1,065
4,2510;-0,0160;0,3562;1,0207;1,081
4,2520;-0,0200;0,3682;1,0127;1,078
4,2590;-0,0120;0,3682;1,0007;1,066
4,2710;-0,0240;0,3682;0,9967;1,063
4,2750;-0,0320;0,3682;0,9847;1,052
4,2870;-0,0280;0,3803;0,9887;1,060
4,2950;-0,0240;0,3963;0,9767;1,054
4,3050;-0,0120;0,3963;0,9807;1,058
4,3150;-0,0040;0,4123;0,9967;1,079
4,3310;0,0080;0,4123;0,9767;1,060
4,3550;0,0120;0,4163;0,9767;1,062
4,3560;0,0200;0,4283;0,9807;1,070
4,3570;0,0240;0,4283;0,9967;1,085
4,3680;0,0240;0,4203;0,9967;1,082
4,3750;0,0200;0,4163;1,0127;1,095
4,3860;0,0080;0,4163;1,0127;1,095
4,3950;0,0040;0,4163;1,0207;1,102
4,4050;0,0080;0,4243;1,0327;1,116
4,4150;0,0120;0,4163;1,0367;1,117
4,4550;0,0160;0,4083;1,0327;1,111
4,4770;0,0080;0,4083;1,0367;1,114
4,4780;0,0120;0,4123;1,0167;1,097
4,4790;-0,0000;0,4043;1,0247;1,102
4,4800;-0,0160;0,4043;1,0287;1,105
4,4840;-0,0200;0,4123;1,0247;1,105
4,4910;-0,0200;0,4043;1,0287;1,105
4,4960;-0,0160;0,4043;1,0367;1,113
4,5060;-0,0040;0,4123;1,0567;1,134
4,5150;-0,0000;0,4243;1,0567;1,139
4,5250;-0,0040;0,4243;1,0567;1,139
4,5510;0,0120;0,4163;1,0727;1,151
4,5520;0,0200;0,4003;1,0687;1,141
4,5590;0,0280;0,3843;1,0727;1,140
4,5740;0,0400;0,3602;1,0847;1,144
4,5750;0,0640;0,3482;1,1088;1,164
4,5860;0,0801;0,3362;1,1368;1,188
4,5950;0,0881;0,3202;1,1568;1,204
4,6050;0,0801;0,3122;1,1568;1,201
4,6150;0,0761;0,2922;1,1408;1,180
4,6250;0,0801;0,2722;1,1088;1,144
4,6620;0,0720;0,2722;1,0567;1,094
4,6630;0,0680;0,2762;1,0287;1,067
4,6640;0,0720;0,2722;0,9967;1,036
4,6690;0,0841;0,2722;0,9727;1,014
4,6800;0,0881;0,2802;0,9366;0,982
4,6910;0,0881;0,2842;0,9206;0,968
4,6950;0,0761;0,3002;0,8966;0,949
4,7050;0,0720;0,3082;0,8726;0,928
4,7170;0,0640;0,3042;0,8606;0,915
4,7250;0,0761;0,3002;0,8486;0,903
4,7690;0,0801;0,3122;0,8366;0,897
4,7700;0,0921;0,3242;0,8526;0,917
4,7710;0,1041;0,3322;0,8886;0,954
4,7790;0,1161;0,3402;0,9046;0,973
4,7800;0,1241;0,3362;0,9246;0,992
4,7880;0,1361;0,3202;0,9446;1,007
4,7950;0,1321;0,3122;0,9607;1,019
4,8060;0,1401;0,3042;0,9847;1,040
4,8170;0,1401;0,3002;1,0087;1,062
4,8250;0,1521;0,2882;1,0367;1,087
4,8650;0,1601;0,2802;1,0567;1,105
4,8660;0,1761;0,2802;1,0767;1,126
4,8670;0,1641;0,2882;1,0727;1,123
4,8680;0,1521;0,2922;1,0527;1,103
4,8750;0,1401;0,3082;1,0287;1,083
4,8870;0,1441;0,3282;1,0207;1,082
4,8950;0,1761;0,4203;1,0007;1,100
4,9060;0,1561;0,3883;0,9767;1,063
4,9150;0,1281;0,3803;0,9647;1,045
4,9250;0,1041;0,3562;0,9446;1,015
4,9690;0,0961;0,3482;0,9366;1,004
4,9710;0,0921;0,3682;0,9406;1,014
4,9720;0,0961;0,3843;0,9406;1,021
4,9730;0,0881;0,4083;0,9446;1,033
4,9800;0,0761;0,4043;0,9526;1,038
4,9880;0,0680;0,4083;0,9526;1,039
4,9950;0,0680;0,3963;0,9406;1,023
5,0060;0,0520;0,3923;0,9406;1,020
5,0150;0,0600;0,3803;0,9366;1,013
5,0250;0,0640;0,3642;0,9326;1,003
5,0670;0,0560;0,3763;0,9366;1,011
5,0680;0,0640;0,3923;0,9486;1,029
5,0690;0,0720;0,3803;0,9607;1,036
5,0700;0,0801;0,3763;0,9486;1,024
5,0780;0,0801;0,3763;0,9406;1,016
5,0860;0,0841;0,3723;0,9326;1,008
5,0950;0,0841;0,3682;0,9326;1,006
5,1060;0,0961;0,3843;0,9406;1,021
