time;x;y;z;gforce
1,3160;0,0040;0,1161;1,0527;1,059
1,3330;0,0080;0,1121;1,0487;1,055
1,3520;0,0080;0,1121;1,0527;1,059
1,3540;0,0080;0,1161;1,0407;1,047
1,3560;-0,0000;0,1201;1,0607;1,067
1,3660;0,0080;0,1201;1,0447;1,052
1,3760;0,0080;0,1081;1,0567;1,062
1,3860;0,0040;0,1121;1,0647;1,071
1,3960;0,0080;0,1121;1,0567;1,063
1,4070;0,0040;0,1201;1,0527;1,060
1,4160;0,0120;0,1161;1,0607;1,067
1,4350;0,0080;0,1201;1,0567;1,064
1,4370;0,0120;0,1281;1,0607;1,068
1,4460;-0,0000;0,1201;1,0647;1,071
1,4570;0,0040;0,1161;1,0407;1,047
1,4660;0,0040;0,1241;1,0607;1,068
1,4760;-0,0040;0,1201;1,0607;1,068
1,4870;0,0040;0,1241;1,0647;1,072
1,4960;0,0040;0,1241;1,0567;1,064
1,5060;-0,0000;0,1161;1,0487;1,055
1,5160;0,0080;0,1121;1,0487;1,055
1,5340;0,0040;0,1121;1,0487;1,055
1,5360;-0,0000;0,1081;1,0487;1,054
1,5500;0,0080;0,1121;1,0407;1,047
1,5620;0,0080;0,1081;1,0527;1,058
1,5660;0,0040;0,1081;1,0607;1,066
1,5760;-0,0000;0,1081;1,0647;1,070
1,5860;-0,0040;0,1241;1,0567;1,064
1,5960;-0,0000;0,1241;1,0487;1,056
1,6060;-0,0080;0,1281;1,0567;1,064
1,6160;-0,0120;0,1321;1,0567;1,065
1,6430;-0,0000;0,1321;1,0607;1,069
1,6440;-0,0040;0,1281;1,0687;1,076
1,6460;0,0040;0,1201;1,0607;1,068
1,6560;-0,0040;0,1241;1,0607;1,068
1,6660;0,0120;0,1241;1,0607;1,068
1,6760;0,0080;0,1241;1,0607;1,068
1,6880;0,0120;0,1281;1,0607;1,068
1,6960;0,0040;0,1321;1,0647;1,073
1,7060;0,0040;0,1161;1,0727;1,079
1,7160;0,0040;0,1241;1,0567;1,064
1,7450;0,0040;0,1281;1,0487;1,057
1,7460;0,0120;0,1321;1,0447;1,053
1,7470;0,0040;0,1241;1,0527;1,060
1,7670;-0,0040;0,1241;1,0527;1,060
1,7760;-0,0080;0,1321;1,0447;1,053
1,7880;-0,0080;0,1361;1,0407;1,050
1,8130;-0,0040;0,1281;1,0447;1,053
1,8150;-0,0120;0,1281;1,0527;1,061
1,8240;-0,0080;0,1321;1,0567;1,065
1,8260;-0,0000;0,1241;1,0527;1,060
1,8400;-0,0000;0,1321;1,0447;1,053
1,8460;0,0040;0,1281;1,0607;1,068
1,8710;-0,0000;0,1321;1,0647;1,073
1,8720;0,0080;0,1281;1,0527;1,061
1,8760;0,0080;0,1281;1,0487;1,057
1,8880;-0,0080;0,1241;1,0527;1,060
1,8960;-0,0000;0,1321;1,0487;1,057
1,9060;-0,0080;0,1321;1,0527;1,061
1,9160;0,0080;0,1281;1,0407;1,049
1,9310;-0,0000;0,1241;1,0327;1,040
1,9530;-0,0000;0,1281;1,0487;1,057
1,9550;-0,0000;0,1321;1,0487;1,057
1,9560;-0,0080;0,1321;1,0447;1,053
1,9660;-0,0120;0,1281;1,0527;1,061
1,9760;-0,0040;0,1281;1,0647;1,072
1,9870;-0,0080;0,1241;1,0527;1,060
1,9960;-0,0040;0,1241;1,0607;1,068
2,0060;0,0080;0,1281;1,0487;1,057
2,0160;-0,0040;0,1281;1,0567;1,064
2,0460;-0,0040;0,1281;1,0527;1,060
2,0470;-0,0000;0,1321;1,0447;1,053
2,0480;-0,0040;0,1241;1,0527;1,060
2,0590;-0,0000;0,1241;1,0607;1,068
2,0660;-0,0040;0,1241;1,0487;1,056
2,0760;-0,0000;0,1281;1,0527;1,060
2,0880;-0,0080;0,1241;1,0487;1,056
2,0960;-0,0080;0,1281;1,0487;1,057
2,1060;0,0040;0,1321;1,0487;1,057
2,1160;0,0040;0,1241;1,0527;1,060
