time;x;y;z;gforce
0,4300;0,0040;0,1041;1,0607;1,066
0,4500;-0,0040;0,1161;1,0527;1,059
0,4510;-0,0080;0,1241;1,0607;1,068
0,5090;-0,0080;0,1601;1,0647;1,077
0,5100;-0,0040;0,1561;1,0807;1,092
0,5110;-0,0000;0,1441;1,0687;1,078
0,5120;-0,0040;0,1321;1,0567;1,065
0,5130;-0,0080;0,1361;1,0327;1,042
0,5160;-0,0000;0,1241;1,0407;1,048
0,5230;-0,0000;0,1361;1,0407;1,050
0,5280;0,0120;0,1281;1,0287;1,037
0,5530;0,0080;0,1281;1,0287;1,037
0,5540;0,0200;0,1321;1,0407;1,049
0,5630;0,0160;0,1321;1,0367;1,045
0,5960;0,0120;0,1321;1,0407;1,049
0,5970;0,0120;0,1281;1,0327;1,041
0,5980;0,0080;0,1441;1,0407;1,051
0,6410;-0,0040;0,1361;1,0407;1,050
0,6420;-0,0000;0,1361;1,0207;1,030
0,6430;-0,0040;0,1401;1,0367;1,046
0,6510;0,0040;0,1481;1,0407;1,051
0,6530;-0,0000;0,1481;1,0367;1,047
0,6540;0,0040;0,1521;1,0367;1,048
0,6790;0,0040;0,1441;1,0527;1,063
0,6810;0,0080;0,1401;1,0567;1,066
0,7210;-0,0000;0,1401;1,0647;1,074
0,7230;0,0040;0,1401;1,0567;1,066
0,7240;0,0080;0,1441;1,0527;1,063
0,7280;0,0040;0,1401;1,0527;1,062
0,7380;0,0080;0,1401;1,0527;1,062
0,7480;0,0080;0,1361;1,0527;1,062
0,7630;0,0120;0,1401;1,0527;1,062
0,8040;0,0120;0,1481;1,0487;1,059
0,8050;0,0080;0,1401;1,0487;1,058
0,8060;0,0080;0,1481;1,0527;1,063
0,8070;0,0080;0,1521;1,0367;1,048
0,8080;0,0080;0,1401;1,0247;1,034
0,8180;0,0040;0,1441;1,0407;1,051
0,8280;-0,0000;0,1441;1,0487;1,059
0,8470;0,0040;0,1481;1,0487;1,059
0,8480;0,0040;0,1561;1,0487;1,060
0,8920;0,0040;0,1521;1,0567;1,068
0,8940;0,0080;0,1481;1,0567;1,067
0,8950;0,0080;0,1441;1,0567;1,067
0,8960;0,0040;0,1441;1,0647;1,074
0,8980;-0,0080;0,1521;1,0727;1,083
0,9080;0,0080;0,1601;1,0567;1,069
0,9300;0,0040;0,1561;1,0527;1,064
0,9310;-0,0040;0,1601;1,0487;1,061
0,9790;0,0040;0,1641;1,0367;1,050
0,9800;-0,0000;0,1681;1,0287;1,042
0,9810;0,0040;0,1601;1,0327;1,045
0,9840;0,0080;0,1601;1,0367;1,049
0,9850;-0,0000;0,1561;1,0287;1,040
0,9880;0,0040;0,1601;1,0327;1,045
0,9980;0,0040;0,1641;1,0447;1,058
1,0100;-0,0040;0,1681;1,0327;1,046
1,0380;0,0080;0,1681;1,0367;1,050
1,0400;0,0120;0,1601;1,0407;1,053
1,0410;0,0080;0,1521;1,0527;1,064
1,0480;0,0160;0,1561;1,0527;1,064
1,0900;0,0160;0,1441;1,0767;1,086
1,0910;0,0160;0,1481;1,0727;1,083
1,0920;0,0040;0,1521;1,0647;1,076
1,0930;0,0120;0,1481;1,0727;1,083
1,0990;0,0120;0,1481;1,0567;1,067
1,1080;-0,0000;0,1441;1,0567;1,066
1,1380;0,0080;0,1561;1,0527;1,064
1,1390;0,0120;0,1521;1,0527;1,064
1,1400;0,0120;0,1521;1,0327;1,044
1,1520;-0,0040;0,1601;1,0527;1,065
1,1750;0,0080;0,1441;1,0407;1,051
1,1770;0,0120;0,1561;1,0367;1,048
1,1780;0,0120;0,1521;1,0487;1,060
1,1880;0,0040;0,1441;1,0447;1,055
1,1980;0,0080;0,1521;1,0407;1,052
1,2080;0,0160;0,1481;1,0327;1,043
1,2380;0,0120;0,1521;1,0367;1,048
1,2390;0,0080;0,1481;1,0247;1,035
1,2400;0,0080;0,1441;1,0487;1,059
1,2480;0,0080;0,1401;1,0567;1,066
1,2840;0,0080;0,1441;1,0567;1,067
1,2850;0,0040;0,1401;1,0567;1,066
1,2860;0,0080;0,1441;1,0367;1,047
1,2880;-0,0000;0,1481;1,0447;1,055
1,2980;-0,0040;0,1601;1,0647;1,077
1,3080;-0,0040;0,1481;1,0607;1,071
1,3480;-0,0080;0,1481;1,0687;1,079
1,3490;-0,0080;0,1481;1,0527;1,063
1,3500;-0,0160;0,1481;1,0567;1,067
1,3510;-0,0160;0,1521;1,0487;1,060
1,3950;-0,0200;0,1561;1,0487;1,060
1,3970;-0,0160;0,1521;1,0407;1,052
1,3980;-0,0160;0,1601;1,0447;1,057
1,4010;-0,0120;0,1521;1,0407;1,052
1,4020;-0,0160;0,1561;1,0687;1,080
1,4080;-0,0120;0,1561;1,0687;1,080
1,4350;-0,0000;0,1521;1,0647;1,076
1,4380;-0,0040;0,1561;1,0687;1,080
1,4390;-0,0040;0,1561;1,0647;1,076
1,4480;-0,0040;0,1481;1,0607;1,071
1,4810;0,0040;0,1561;1,0607;1,072
1,4850;0,0040;0,1521;1,0607;1,072
1,4850;0,0200;0,1601;1,0527;1,065
1,4880;0,0080;0,1521;1,0487;1,060
1,4980;0,0120;0,1441;1,0567;1,067
1,5080;0,0040;0,1361;1,0687;1,077
1,5310;0,0120;0,1361;1,0567;1,066
1,5330;0,0080;0,1441;1,0567;1,067
1,5890;0,0040;0,1441;1,0567;1,067
1,5900;0,0040;0,1401;1,0487;1,058
1,6200;0,0080;0,1401;1,0527;1,062
1,6210;0,0080;0,1401;1,0607;1,070
1,6230;0,0040;0,1481;1,0567;1,067
1,6240;-0,0080;0,1441;1,0407;1,051
1,6250;-0,0080;0,1521;1,0487;1,060
1,6270;-0,0080;0,1481;1,0447;1,055
1,6300;-0,0160;0,1321;1,0407;1,049
1,6390;-0,0080;0,1521;1,0447;1,056
1,6480;-0,0120;0,1561;1,0447;1,056
1,6620;-0,0040;0,1441;1,0567;1,067
1,7240;-0,0000;0,1401;1,0607;1,070
1,7260;-0,0080;0,1441;1,0527;1,063
1,7270;-0,0080;0,1401;1,0647;1,074
1,7280;-0,0000;0,1401;1,0527;1,062
1,7290;-0,0040;0,1401;1,0367;1,046
1,7300;-0,0080;0,1361;1,0527;1,062
1,7310;-0,0160;0,1361;1,0367;1,046
1,7380;-0,0160;0,1321;1,0287;1,037
1,7480;-0,0120;0,1441;1,0527;1,063
1,7650;-0,0000;0,1521;1,0527;1,064
1,7680;-0,0000;0,1361;1,0687;1,077
1,8220;0,0040;0,1441;1,0647;1,074
1,8230;0,0040;0,1281;1,0527;1,060
1,8250;-0,0040;0,1481;1,0527;1,063
1,8250;-0,0040;0,1441;1,0247;1,035
1,8260;-0,0040;0,1401;1,0527;1,062
1,8280;-0,0080;0,1521;1,0687;1,080
1,8380;-0,0040;0,1401;1,0607;1,070
1,8480;-0,0080;0,1481;1,0447;1,055
1,8720;0,0040;0,1481;1,0447;1,055
1,8730;-0,0040;0,1401;1,0447;1,054
1,9120;0,0040;0,1441;1,0527;1,063
1,9130;-0,0000;0,1441;1,0527;1,063
1,9140;-0,0040;0,1481;1,0527;1,063
1,9160;0,0120;0,1481;1,0527;1,063
1,9230;0,0080;0,1521;1,0567;1,068
1,9280;0,0080;0,1481;1,0607;1,071
1,9380;0,0040;0,1361;1,0687;1,077
1,9480;0,0040;0,1441;1,0567;1,067
1,9750;0,0080;0,1441;1,0527;1,063
1,9760;0,0120;0,1521;1,0567;1,068
1,9780;0,0040;0,1481;1,0487;1,059
2,0100;0,0040;0,1441;1,0447;1,055
2,0110;-0,0040;0,1481;1,0487;1,059
2,0120;-0,0040;0,1441;1,0567;1,067
2,0200;0,0040;0,1521;1,0647;1,076
2,0280;-0,0040;0,1521;1,0607;1,072
2,0380;-0,0040;0,1401;1,0527;1,062
2,0480;0,0040;0,1481;1,0527;1,063
2,0690;-0,0000;0,1441;1,0407;1,051
2,0700;0,0040;0,1361;1,0407;1,050
2,0780;0,0040;0,1481;1,0447;1,055
2,1090;-0,0000;0,1441;1,0567;1,066
2,1100;0,0040;0,1441;1,0607;1,070
2,1110;0,0080;0,1401;1,0567;1,066
2,1200;0,0040;0,1481;1,0567;1,067
2,1280;0,0080;0,1401;1,0567;1,066
2,1380;0,0040;0,1441;1,0487;1,059
2,1480;-0,0000;0,1481;1,0487;1,059
2,1640;0,0040;0,1481;1,0367;1,047
2,2220;-0,0000;0,1441;1,0567;1,066
2,2230;-0,0040;0,1481;1,0527;1,063
2,2250;0,0040;0,1561;1,0487;1,060
2,2260;0,0040;0,1521;1,0407;1,052
2,2280;-0,0000;0,1561;1,0327;1,044
2,2290;-0,0040;0,1561;1,0487;1,060
2,2300;0,0080;0,1521;1,0367;1,048
2,2430;0,0040;0,1481;1,0487;1,059
2,2480;0,0040;0,1441;1,0487;1,059
2,2640;-0,0000;0,1361;1,0527;1,061
2,2820;0,0040;0,1441;1,0567;1,067
2,2900;0,0080;0,1281;1,0567;1,064
2,2910;0,0120;0,1321;1,0567;1,065
2,2990;0,0120;0,1361;1,0607;1,069
2,3220;0,0160;0,1401;1,0447;1,054
2,3230;0,0040;0,1521;1,0487;1,060
2,3320;0,0120;0,1481;1,0567;1,067
2,3390;0,0120;0,1561;1,0567;1,068
2,3480;0,0120;0,1441;1,0567;1,067
2,3610;0,0080;0,1481;1,0567;1,067
2,3720;0,0080;0,1561;1,0607;1,072
2,4100;0,0160;0,1401;1,0487;1,058
2,4110;0,0120;0,1441;1,0407;1,051
2,4120;0,0160;0,1521;1,0487;1,060
2,4130;0,0080;0,1441;1,0447;1,055
2,4240;0,0040;0,1521;1,0567;1,068
2,4280;0,0080;0,1481;1,0647;1,075
2,4380;0,0040;0,1441;1,0607;1,070
2,4480;0,0120;0,1521;1,0527;1,064
2,4730;0,0120;0,1561;1,0527;1,064
2,4740;0,0120;0,1521;1,0527;1,064
2,4810;0,0120;0,1601;1,0527;1,065
2,5170;0,0040;0,1521;1,0447;1,056
2,5190;-0,0040;0,1641;1,0407;1,054
2,5200;0,0040;0,1481;1,0367;1,047
2,5200;0,0040;0,1561;1,0487;1,060
2,5280;-0,0000;0,1521;1,0527;1,064
2,5390;0,0040;0,1521;1,0527;1,064
2,5480;0,0080;0,1561;1,0607;1,072
2,5630;-0,0000;0,1441;1,0687;1,078
2,6090;0,0040;0,1481;1,0607;1,071
2,6130;-0,0040;0,1521;1,0687;1,080
2,6260;0,0080;0,1521;1,0567;1,068
2,6280;-0,0000;0,1561;1,0527;1,064
2,6290;0,0080;0,1641;1,0567;1,069
2,6300;0,0120;0,1561;1,0567;1,068
2,6500;0,0120;0,1481;1,0607;1,071
2,6580;0,0040;0,1481;1,0487;1,059
2,6980;0,0080;0,1441;1,0487;1,059
2,7000;0,0080;0,1521;1,0487;1,060
2,7010;0,0080;0,1561;1,0527;1,064
2,7020;0,0120;0,1561;1,0487;1,060
2,7080;-0,0000;0,1481;1,0407;1,051
2,7190;0,0120;0,1481;1,0367;1,047
2,7280;0,0120;0,1441;1,0447;1,055
2,7390;0,0200;0,1481;1,0487;1,059
2,7490;0,0120;0,1481;1,0487;1,059
2,7660;0,0080;0,1521;1,0447;1,056
2,7690;-0,0000;0,1561;1,0447;1,056
2,7790;0,0040;0,1521;1,0447;1,056
2,8180;0,0080;0,1521;1,0647;1,076
2,8200;0,0080;0,1561;1,0527;1,064
2,8210;0,0080;0,1521;1,0527;1,064
2,8220;0,0080;0,1521;1,0447;1,056
2,8280;0,0120;0,1441;1,0407;1,051
2,8380;0,0080;0,1481;1,0527;1,063
2,8480;0,0080;0,1521;1,0487;1,060
2,8720;0,0120;0,1441;1,0527;1,063
2,8730;0,0080;0,1481;1,0447;1,055
2,9060;0,0160;0,1521;1,0607;1,072
2,9080;0,0040;0,1481;1,0647;1,075
2,9090;0,0040;0,1521;1,0607;1,072
2,9090;-0,0000;0,1561;1,0447;1,056
2,9200;0,0080;0,1441;1,0287;1,039
2,9280;0,0080;0,1481;1,0487;1,059
2,9380;-0,0040;0,1481;1,0487;1,059
2,9480;0,0080;0,1481;1,0367;1,047
2,9720;0,0120;0,1521;1,0527;1,064
2,9730;0,0120;0,1441;1,0527;1,063
3,0090;0,0080;0,1481;1,0567;1,067
3,0100;0,0120;0,1481;1,0567;1,067
3,0110;0,0080;0,1441;1,0487;1,059
3,0140;0,0120;0,1441;1,0447;1,055
3,0200;0,0200;0,1521;1,0447;1,056
3,0280;0,0080;0,1481;1,0487;1,059
3,0380;0,0080;0,1561;1,0487;1,060
3,0480;0,0160;0,1481;1,0487;1,059
3,0730;0,0120;0,1561;1,0647;1,076
3,0750;0,0160;0,1561;1,0487;1,060
3,0780;0,0040;0,1561;1,0407;1,052
3,1180;0,0120;0,1561;1,0407;1,052
3,1190;0,0120;0,1521;1,0527;1,064
3,1210;0,0040;0,1521;1,0447;1,056
3,1220;-0,0000;0,1521;1,0527;1,064
3,1280;-0,0040;0,1521;1,0527;1,064
3,1380;-0,0040;0,1561;1,0407;1,052
3,1480;-0,0000;0,1601;1,0487;1,061
3,1750;-0,0040;0,1601;1,0327;1,045
3,1820;0,0120;0,1601;1,0327;1,045
3,1870;0,0040;0,1521;1,0327;1,044
3,1880;-0,0000;0,1521;1,0327;1,044
3,2030;0,0080;0,1401;1,0647;1,074
3,2200;-0,0000;0,1561;1,0607;1,072
3,2220;-0,0040;0,1561;1,0607;1,072
3,2280;-0,0080;0,1481;1,0687;1,079
3,2380;0,0040;0,1641;1,0607;1,073
3,2480;0,0040;0,1521;1,0567;1,068
3,2750;-0,0000;0,1481;1,0607;1,071
3,2770;-0,0000;0,1601;1,0687;1,081
3,2830;-0,0000;0,1521;1,0487;1,060
3,3010;0,0040;0,1561;1,0527;1,064
3,3020;0,0040;0,1521;1,0487;1,060
3,3080;0,0040;0,1561;1,0487;1,060
3,3190;0,0040;0,1441;1,0567;1,067
3,3280;0,0080;0,1561;1,0407;1,052
3,3380;0,0040;0,1561;1,0407;1,052
3,3480;-0,0000;0,1521;1,0407;1,052
3,3770;-0,0000;0,1521;1,0367;1,048
3,3780;-0,0040;0,1561;1,0367;1,048
3,3790;0,0040;0,1521;1,0447;1,056
3,4100;-0,0120;0,1561;1,0567;1,068
3,4120;-0,0000;0,1601;1,0727;1,085
3,4130;-0,0000;0,1561;1,0687;1,080
3,4190;-0,0080;0,1521;1,0527;1,064
3,4280;-0,0120;0,1481;1,0487;1,059
3,4380;-0,0000;0,1401;1,0367;1,046
3,4480;0,0040;0,1521;1,0327;1,044
3,4760;0,0040;0,1601;1,0447;1,057
3,4780;-0,0040;0,1561;1,0527;1,064
3,4810;0,0040;0,1601;1,0607;1,073
3,5060;0,0040;0,1601;1,0567;1,069
3,5070;-0,0000;0,1601;1,0607;1,073
3,5080;0,0040;0,1561;1,0487;1,060
3,5200;0,0040;0,1641;1,0607;1,073
3,5280;-0,0000;0,1681;1,0647;1,078
3,5380;-0,0000;0,1601;1,0527;1,065
3,5480;-0,0000;0,1641;1,0447;1,058
3,5680;-0,0080;0,1601;1,0447;1,057
3,5690;-0,0000;0,1561;1,0407;1,052
3,6100;-0,0040;0,1641;1,0367;1,050
3,6500;-0,0040;0,1601;1,0447;1,057
3,6510;-0,0120;0,1641;1,0487;1,062
3,6520;-0,0000;0,1601;1,0487;1,061
3,6530;-0,0040;0,1641;1,0607;1,073
3,6550;-0,0080;0,1561;1,0607;1,072
3,6570;-0,0040;0,1561;1,0527;1,064
3,6600;-0,0040;0,1641;1,0447;1,058
3,6640;0,0080;0,1681;1,0527;1,066
3,6680;-0,0000;0,1641;1,0527;1,065
3,6780;-0,0000;0,1641;1,0687;1,081
3,6940;-0,0000;0,1681;1,0567;1,070
3,7420;-0,0000;0,1641;1,0567;1,069
3,7430;0,0040;0,1561;1,0607;1,072
3,7440;-0,0000;0,1561;1,0407;1,052
3,7450;-0,0040;0,1641;1,0407;1,054
3,7460;-0,0080;0,1641;1,0327;1,046
3,7480;0,0040;0,1641;1,0327;1,046
3,7580;-0,0000;0,1521;1,0367;1,048
3,7870;-0,0040;0,1601;1,0487;1,061
3,7960;-0,0000;0,1601;1,0407;1,053
3,7970;-0,0000;0,1521;1,0487;1,060
3,7990;-0,0000;0,1481;1,0607;1,071
3,8300;-0,0000;0,1601;1,0607;1,073
3,8310;-0,0000;0,1561;1,0487;1,060
3,8320;0,0040;0,1601;1,0487;1,061
3,8450;0,0040;0,1481;1,0527;1,063
3,8480;0,0040;0,1481;1,0447;1,055
3,8620;0,0120;0,1521;1,0567;1,068
3,9010;0,0080;0,1521;1,0567;1,068
3,9020;0,0040;0,1561;1,0727;1,084
3,9030;0,0080;0,1521;1,0567;1,068
3,9040;0,0040;0,1601;1,0647;1,077
3,9080;-0,0000;0,1521;1,0647;1,076
3,9190;-0,0000;0,1641;1,0567;1,069
3,9280;-0,0000;0,1601;1,0527;1,065
3,9380;-0,0080;0,1641;1,0487;1,062
3,9480;-0,0000;0,1641;1,0407;1,054
3,9760;-0,0000;0,1521;1,0367;1,048
3,9780;-0,0040;0,1521;1,0527;1,064
3,9790;-0,0040;0,1481;1,0567;1,067
4,0170;-0,0000;0,1481;1,0527;1,063
4,0190;0,0040;0,1441;1,0527;1,063
4,0200;0,0040;0,1481;1,0447;1,055
4,0210;-0,0000;0,1481;1,0567;1,067
4,0280;0,0040;0,1441;1,0487;1,059
4,0380;-0,0000;0,1561;1,0607;1,072
4,0480;-0,0040;0,1561;1,0567;1,068
4,0770;-0,0000;0,1561;1,0767;1,088
4,0790;-0,0040;0,1561;1,0647;1,076
4,0790;-0,0120;0,1641;1,0607;1,073
4,1000;-0,0080;0,1481;1,0647;1,075
4,1010;-0,0000;0,1521;1,0447;1,056
4,1080;-0,0000;0,1561;1,0447;1,056
4,1190;-0,0120;0,1601;1,0447;1,057
4,1280;-0,0080;0,1521;1,0487;1,060
4,1380;-0,0040;0,1441;1,0487;1,059
4,1480;-0,0080;0,1481;1,0567;1,067
4,1700;-0,0000;0,1401;1,0527;1,062
4,1720;-0,0080;0,1481;1,0567;1,067
4,1780;-0,0040;0,1481;1,0447;1,055
4,2130;-0,0040;0,1441;1,0447;1,055
4,2150;0,0040;0,1481;1,0367;1,047
4,2180;0,0040;0,1441;1,0407;1,051
4,2180;-0,0000;0,1521;1,0407;1,052
4,2300;-0,0000;0,1521;1,0487;1,060
4,2380;-0,0080;0,1521;1,0527;1,064
4,2480;-0,0080;0,1521;1,0487;1,060
4,2680;-0,0080;0,1481;1,0407;1,051
4,2690;-0,0040;0,1481;1,0407;1,051
4,2780;-0,0000;0,1441;1,0447;1,055
4,3000;-0,0000;0,1521;1,0487;1,060
4,3010;-0,0040;0,1481;1,0527;1,063
4,3080;-0,0040;0,1561;1,0567;1,068
4,3180;-0,0000;0,1441;1,0607;1,070
4,3280;-0,0040;0,1521;1,0567;1,068
4,3380;-0,0000;0,1561;1,0567;1,068
4,3480;-0,0000;0,1601;1,0487;1,061
4,3760;-0,0080;0,1521;1,0487;1,060
4,3780;-0,0120;0,1441;1,0527;1,063
4,3790;-0,0120;0,1441;1,0487;1,059
4,4150;-0,0160;0,1521;1,0447;1,056
4,4180;-0,0040;0,1401;1,0647;1,074
4,4190;-0,0120;0,1401;1,0527;1,062
4,4200;-0,0080;0,1441;1,0727;1,082
4,4290;-0,0080;0,1401;1,0687;1,078
4,4380;-0,0120;0,1441;1,0567;1,067
4,4480;-0,0120;0,1361;1,0567;1,066
4,4750;-0,0120;0,1401;1,0447;1,054
4,4760;-0,0200;0,1321;1,0487;1,057
4,4820;-0,0160;0,1441;1,0567;1,067
4,5010;-0,0200;0,1441;1,0567;1,067
4,5020;-0,0120;0,1441;1,0527;1,063
4,5080;-0,0040;0,1441;1,0487;1,059
4,5200;-0,0120;0,1161;1,0647;1,071
4,5280;-0,0120;0,1241;1,0527;1,060
4,5380;-0,0160;0,1321;1,0327;1,041
4,5480;-0,0160;0,1401;1,0647;1,074
4,5680;-0,0160;0,1401;1,0327;1,042
4,5700;-0,0080;0,1401;1,0407;1,050
4,5780;-0,0040;0,1401;1,0327;1,042
4,6200;-0,0080;0,1441;1,0567;1,067
4,6210;-0,0040;0,1481;1,0607;1,071
4,6270;-0,0120;0,1521;1,0447;1,056
4,6280;-0,0120;0,1601;1,0687;1,081
4,6290;-0,0040;0,1481;1,0647;1,075
4,6390;-0,0120;0,1521;1,0727;1,084
4,6480;-0,0120;0,1521;1,0607;1,072
4,6660;-0,0120;0,1521;1,0487;1,060
4,6680;-0,0080;0,1401;1,0567;1,066
4,6780;-0,0160;0,1481;1,0447;1,055
4,7110;-0,0040;0,1481;1,0647;1,075
4,7120;-0,0080;0,1521;1,0687;1,080
4,7270;-0,0080;0,1401;1,0607;1,070
4,7280;-0,0080;0,1361;1,0607;1,069
4,7380;-0,0080;0,1401;1,0647;1,074
4,7480;-0,0160;0,1401;1,0527;1,062
4,7630;-0,0080;0,1441;1,0367;1,047
4,8190;-0,0120;0,1441;1,0487;1,059
4,8210;-0,0080;0,1481;1,0567;1,067
4,8220;-0,0080;0,1321;1,0647;1,073
4,8230;-0,0200;0,1281;1,0727;1,081
4,8230;-0,0160;0,1241;1,0767;1,084
4,8240;-0,0200;0,1201;1,0687;1,076
4,8280;-0,0240;0,1201;1,0687;1,076
4,8380;-0,0200;0,1321;1,0687;1,077
4,8480;-0,0160;0,1361;1,0567;1,066
4,8770;-0,0120;0,1281;1,0487;1,057
4,8780;-0,0040;0,1401;1,0447;1,054
4,8790;-0,0120;0,1321;1,0527;1,061
4,9030;-0,0080;0,1441;1,0287;1,039
4,9050;-0,0120;0,1361;1,0327;1,042
4,9080;-0,0080;0,1441;1,0207;1,031
4,9210;-0,0040;0,1441;1,0407;1,051
4,9280;-0,0200;0,1401;1,0407;1,050
4,9380;-0,0160;0,1481;1,0407;1,051
4,9480;-0,0160;0,1481;1,0367;1,047
4,9830;-0,0120;0,1521;1,0327;1,044
4,9840;-0,0080;0,1481;1,0447;1,055
4,9850;-0,0200;0,1521;1,0327;1,044
4,9900;-0,0240;0,1521;1,0487;1,060
4,9990;-0,0200;0,1601;1,0687;1,081
5,0150;-0,0200;0,1561;1,0767;1,088
5,0320;-0,0240;0,1481;1,0687;1,079
5,0350;-0,0240;0,1481;1,0847;1,095
5,0380;-0,0320;0,1481;1,0727;1,083
5,0480;-0,0280;0,1561;1,0607;1,073
5,0580;-0,0200;0,1521;1,0567;1,068
5,0780;-0,0200;0,1721;1,0327;1,047
5,1150;-0,0120;0,1681;1,0167;1,031
5,1170;-0,0200;0,1841;0,9847;1,002
5,1180;-0,0120;0,1761;1,0007;1,016
5,1190;-0,0160;0,1761;1,0087;1,024
5,1200;-0,0160;0,1721;1,0327;1,047
5,1300;-0,0280;0,1721;1,0567;1,071
5,1670;-0,0440;0,1761;1,0567;1,072
5,1690;-0,0320;0,1881;1,0407;1,058
5,1780;-0,0080;0,2121;1,0087;1,031
5,2030;-0,0120;0,2081;0,9887;1,010
5,2050;-0,0160;0,2201;0,9847;1,009
5,2090;-0,0240;0,2242;0,9927;1,018
5,2190;-0,0320;0,2201;1,0047;1,029
5,2280;-0,0320;0,2242;1,0207;1,046
5,2380;-0,0320;0,2121;1,0487;1,070
5,2480;-0,0400;0,2081;1,0607;1,082
5,2670;-0,0400;0,2121;1,0767;1,098
5,2680;-0,0360;0,2041;1,0847;1,104
5,2920;-0,0400;0,2081;1,0887;1,109
5,2930;-0,0520;0,2081;1,1007;1,121
5,2980;-0,0520;0,2001;1,0967;1,116
5,3090;-0,0520;0,2041;1,0927;1,113
5,3190;-0,0520;0,2041;1,0647;1,085
5,3280;-0,0400;0,2001;1,0367;1,057
5,3380;-0,0320;0,2201;1,0407;1,064
5,3480;-0,0240;0,2282;1,0207;1,046
5,3680;-0,0240;0,2402;1,0207;1,049
5,3690;-0,0160;0,2442;1,0167;1,046
5,3790;-0,0200;0,2482;1,0167;1,047
5,4000;-0,0160;0,2402;1,0047;1,033
5,4010;-0,0200;0,2442;1,0047;1,034
5,4080;-0,0160;0,2362;1,0007;1,028
5,4180;-0,0280;0,2282;1,0127;1,038
5,4280;-0,0280;0,2282;1,0247;1,050
5,4380;-0,0280;0,2081;1,0367;1,058
5,4480;-0,0200;0,1961;1,0407;1,059
5,4610;-0,0240;0,1921;1,0647;1,082
5,4690;-0,0240;0,1881;1,0487;1,066
5,4900;-0,0280;0,1801;1,0527;1,068
5,4910;-0,0320;0,1801;1,0527;1,068
5,4980;-0,0320;0,1921;1,0527;1,071
5,5080;-0,0320;0,2001;1,0527;1,072
5,5180;-0,0400;0,2081;1,0607;1,082
5,5280;-0,0360;0,2121;1,0807;1,102
5,5380;-0,0440;0,2201;1,0887;1,112
5,5480;-0,0520;0,2121;1,0847;1,107
5,5640;-0,0560;0,2121;1,1088;1,130
5,5990;-0,0680;0,2081;1,1088;1,130
5,6010;-0,0560;0,2041;1,1128;1,133
5,6020;-0,0600;0,2242;1,0927;1,117
5,6030;-0,0600;0,2282;1,0887;1,114
5,6080;-0,0360;0,2201;1,0927;1,115
5,6370;-0,0240;0,2242;1,0607;1,084
5,6390;-0,0360;0,2161;1,0567;1,079
5,6400;-0,0280;0,2242;1,0647;1,088
5,6480;-0,0320;0,2161;1,0687;1,091
5,6620;-0,0400;0,2121;1,0727;1,094
5,6890;-0,0320;0,2041;1,0727;1,092
5,6900;-0,0400;0,2041;1,0687;1,089
5,6910;-0,0400;0,2121;1,0607;1,082
5,6980;-0,0400;0,2081;1,0767;1,097
5,7080;-0,0520;0,2201;1,0647;1,088
5,7180;-0,0440;0,2362;1,0567;1,084
5,7280;-0,0400;0,2442;1,0447;1,074
5,7380;-0,0400;0,2562;1,0447;1,076
