time;x;y;z;gforce
0,5760;-0,0200;0,2922;1,0207;1,062
0,5860;-0,0280;0,2922;1,0167;1,058
0,5960;-0,0280;0,2922;1,0287;1,070
0,6240;-0,0200;0,2922;1,0207;1,062
0,6260;-0,0160;0,2922;1,0127;1,054
0,6280;-0,0200;0,2962;1,0127;1,055
0,6360;-0,0240;0,2802;1,0207;1,059
0,6460;-0,0280;0,2842;1,0247;1,064
0,6560;-0,0200;0,2882;1,0327;1,072
0,6680;-0,0240;0,2922;1,0327;1,074
0,6760;-0,0200;0,2842;1,0247;1,064
0,6860;-0,0240;0,2922;1,0207;1,062
0,7090;-0,0280;0,2842;1,0327;1,071
0,7100;-0,0160;0,2922;1,0167;1,058
0,7400;-0,0200;0,2962;1,0047;1,048
0,7420;-0,0160;0,2922;1,0247;1,066
0,7430;-0,0200;0,2962;1,0287;1,071
0,7460;-0,0200;0,2962;1,0127;1,055
0,7570;-0,0200;0,2882;1,0207;1,061
0,7660;-0,0280;0,2962;1,0327;1,075
0,7760;-0,0200;0,2882;1,0287;1,068
0,7950;-0,0200;0,2842;1,0287;1,067
0,7970;-0,0200;0,2842;1,0327;1,071
0,8160;-0,0200;0,2922;1,0247;1,066
0,8190;-0,0200;0,2802;1,0247;1,063
0,8260;-0,0120;0,2922;1,0367;1,077
0,8380;-0,0160;0,2882;1,0167;1,057
0,8460;-0,0120;0,2882;1,0167;1,057
0,8560;-0,0240;0,2882;1,0247;1,065
0,8680;-0,0200;0,2842;1,0247;1,064
0,8760;-0,0160;0,2842;1,0247;1,063
0,8860;-0,0240;0,2922;1,0127;1,054
0,8970;-0,0200;0,2962;1,0167;1,059
0,9470;-0,0200;0,2962;1,0247;1,067
0,9480;-0,0160;0,2882;1,0167;1,057
0,9490;-0,0240;0,2842;1,0247;1,064
0,9500;-0,0160;0,2802;1,0247;1,062
0,9510;-0,0240;0,2802;1,0247;1,063
0,9560;-0,0120;0,2882;1,0207;1,061
0,9680;-0,0160;0,2922;1,0207;1,062
0,9760;-0,0160;0,2922;1,0127;1,054
0,9860;-0,0200;0,2882;1,0167;1,057
0,9960;-0,0160;0,2842;1,0247;1,063
1,0150;-0,0160;0,2962;1,0207;1,063
1,0160;-0,0200;0,2842;1,0367;1,075
1,0280;-0,0280;0,2842;1,0367;1,075
1,0370;-0,0240;0,2842;1,0167;1,056
1,0460;-0,0200;0,2842;1,0247;1,064
1,0570;-0,0160;0,2882;1,0287;1,068
1,0690;-0,0160;0,2882;1,0247;1,065
1,0760;-0,0160;0,2842;1,0287;1,067
1,0860;-0,0080;0,2882;1,0247;1,064
1,0960;-0,0080;0,2882;1,0167;1,057
1,1150;-0,0160;0,2802;1,0247;1,062
1,1170;-0,0160;0,2842;1,0287;1,067
1,1350;-0,0120;0,2882;1,0247;1,065
1,1370;-0,0080;0,2882;1,0327;1,072
1,1460;-0,0120;0,2802;1,0207;1,059
1,1560;-0,0120;0,2842;1,0287;1,067
1,1690;-0,0200;0,2802;1,0207;1,059
1,1760;-0,0120;0,2842;1,0167;1,056
1,1860;-0,0160;0,2802;1,0247;1,062
1,1960;-0,0120;0,2802;1,0167;1,055
1,2130;-0,0200;0,2762;1,0167;1,054
1,2180;-0,0240;0,2802;1,0247;1,063
1,2260;-0,0280;0,2762;1,0127;1,050
1,2380;-0,0320;0,2842;1,0127;1,052
1,2460;-0,0320;0,2842;1,0087;1,048
1,2560;-0,0280;0,2842;1,0047;1,044
1,2690;-0,0320;0,2802;1,0167;1,055
1,2760;-0,0280;0,2842;1,0247;1,064
1,2860;-0,0160;0,2762;1,0247;1,061
1,2960;-0,0200;0,2802;1,0207;1,059
1,3420;-0,0160;0,2842;1,0207;1,060
1,3430;-0,0120;0,2802;1,0167;1,055
1,3440;-0,0240;0,2762;1,0367;1,073
1,3450;-0,0160;0,2842;1,0247;1,063
1,3460;-0,0160;0,2842;1,0407;1,079
1,3560;-0,0240;0,2802;1,0447;1,082
1,3670;-0,0200;0,2842;1,0247;1,064
1,3760;-0,0240;0,2922;1,0327;1,074
1,3860;-0,0240;0,2802;1,0287;1,066
1,3960;-0,0160;0,2842;1,0487;1,087
1,4130;-0,0160;0,2922;1,0447;1,085
1,4160;-0,0200;0,2842;1,0527;1,091
1,4300;-0,0160;0,2682;1,0487;1,083
1,4410;-0,0080;0,2762;1,0447;1,081
1,4460;-0,0200;0,2722;1,0447;1,080
1,4570;-0,0200;0,2762;1,0447;1,081
1,4660;-0,0240;0,2762;1,0367;1,073
1,4760;-0,0200;0,2762;1,0447;1,081
1,4860;-0,0160;0,2722;1,0447;1,080
1,4960;-0,0120;0,2722;1,0447;1,080
1,5060;-0,0160;0,2722;1,0407;1,076
1,5280;-0,0080;0,2722;1,0087;1,045
1,5290;-0,0120;0,2682;1,0247;1,059
1,5380;-0,0040;0,2762;1,0007;1,038
1,5460;-0,0040;0,2602;1,0247;1,057
1,5580;-0,0120;0,2602;1,0367;1,069
1,5700;-0,0080;0,2722;1,0247;1,060
1,5760;-0,0080;0,2642;1,0127;1,047
1,5880;-0,0040;0,2642;1,0127;1,047
1,5960;-0,0000;0,2882;1,0287;1,068
1,6060;-0,0160;0,2642;1,0327;1,066
1,6300;-0,0200;0,2802;1,0287;1,066
1,6310;-0,0200;0,2682;1,0047;1,040
1,6500;-0,0240;0,2642;1,0127;1,047
1,6520;-0,0280;0,2762;1,0247;1,062
1,6560;-0,0160;0,2802;1,0407;1,078
1,6660;-0,0120;0,2762;1,0247;1,061
1,6760;-0,0040;0,2722;1,0127;1,049
1,7060;-0,0120;0,2762;1,0127;1,050
1,7270;0,0040;0,2802;0,9967;1,035
1,7280;-0,0120;0,2842;0,9967;1,036
1,7300;-0,0120;0,2802;1,0127;1,051
1,7310;-0,0080;0,2762;1,0127;1,050
1,7430;-0,0240;0,2802;1,0287;1,066
1,7470;-0,0160;0,2802;1,0327;1,070
1,7610;-0,0240;0,2802;1,0447;1,082
1,7690;-0,0240;0,2722;1,0487;1,084
1,7800;-0,0160;0,2802;1,0447;1,082
1,7920;-0,0120;0,2802;1,0287;1,066
1,7960;-0,0120;0,2722;1,0287;1,064
1,8390;-0,0120;0,2682;1,0287;1,063
1,8400;-0,0240;0,2842;1,0127;1,052
1,8410;-0,0200;0,2882;1,0127;1,053
1,8510;-0,0240;0,2762;1,0207;1,058
1,8530;-0,0240;0,2802;1,0087;1,047
1,8570;-0,0240;0,2682;1,0087;1,044
1,8710;-0,0200;0,2722;1,0167;1,053
1,8790;-0,0120;0,2682;1,0207;1,055
1,8960;-0,0120;0,2722;1,0167;1,053
1,9160;-0,0200;0,2802;1,0127;1,051
1,9180;-0,0160;0,2722;1,0287;1,064
1,9260;-0,0280;0,2722;1,0327;1,068
1,9360;-0,0240;0,2762;1,0327;1,069
1,9460;-0,0200;0,2802;1,0247;1,063
1,9570;-0,0160;0,2682;1,0247;1,059
1,9700;-0,0120;0,2842;1,0207;1,060
1,9760;-0,0160;0,2762;1,0207;1,058
1,9860;-0,0120;0,2802;1,0207;1,059
1,9960;-0,0080;0,2722;1,0367;1,072
2,0200;-0,0080;0,2722;1,0287;1,064
2,0210;-0,0120;0,2762;1,0167;1,054
2,0260;-0,0120;0,2762;1,0207;1,057
2,0360;-0,0080;0,2842;1,0247;1,063
2,0460;-0,0160;0,2882;1,0327;1,072
2,0560;-0,0120;0,2722;1,0327;1,068
2,0700;-0,0120;0,2722;1,0287;1,064
2,0760;-0,0040;0,2802;1,0207;1,058
2,0860;-0,0040;0,2762;1,0167;1,054
2,0960;-0,0080;0,2682;1,0247;1,059
2,1160;0,0040;0,2722;1,0247;1,060
2,1180;-0,0040;0,2802;1,0247;1,062
2,1310;-0,0160;0,2802;1,0127;1,051
2,1430;-0,0120;0,2762;1,0207;1,057
2,1460;-0,0160;0,2762;1,0327;1,069
2,1580;-0,0160;0,2802;1,0167;1,055
2,1660;-0,0160;0,2642;1,0327;1,066
2,1760;-0,0160;0,2722;1,0167;1,053
2,1880;-0,0160;0,2802;1,0327;1,070
2,1960;-0,0040;0,2682;1,0247;1,059
2,2140;-0,0040;0,2762;1,0247;1,061
2,2160;-0,0120;0,2722;1,0247;1,060
2,2460;-0,0200;0,2722;1,0247;1,060
2,2470;-0,0080;0,2642;1,0247;1,058
2,2490;-0,0160;0,2682;1,0207;1,055
2,2560;-0,0080;0,2642;1,0167;1,050
2,2680;-0,0120;0,2642;1,0087;1,043
2,2760;-0,0040;0,2722;1,0287;1,064
2,2900;0,0040;0,2682;1,0167;1,051
2,2960;-0,0040;0,2642;1,0247;1,058
2,3060;-0,0000;0,2682;1,0287;1,063
2,3180;-0,0080;0,2722;1,0287;1,064
2,3300;-0,0080;0,2642;1,0367;1,070
2,3660;-0,0000;0,2642;1,0367;1,070
2,3800;-0,0040;0,2562;1,0407;1,072
2,3860;-0,0080;0,2642;1,0527;1,085
2,3870;-0,0080;0,2722;1,0447;1,080
2,3880;-0,0160;0,2602;1,0447;1,077
2,3990;-0,0160;0,2602;1,0327;1,065
2,4010;-0,0040;0,2722;1,0127;1,049
2,4060;-0,0000;0,2682;1,0207;1,055
2,4170;-0,0120;0,2642;1,0207;1,054
2,4260;-0,0040;0,2682;1,0287;1,063
2,4440;-0,0160;0,2682;1,0367;1,071
2,4460;-0,0040;0,2642;1,0367;1,070
2,4570;-0,0080;0,2642;1,0367;1,070
2,4690;-0,0040;0,2642;1,0367;1,070
2,4760;-0,0040;0,2722;1,0327;1,068
2,4870;-0,0120;0,2682;1,0287;1,063
2,4960;-0,0120;0,2722;1,0207;1,056
2,5330;-0,0120;0,2682;1,0367;1,071
2,5360;-0,0080;0,2722;1,0407;1,076
2,5370;-0,0040;0,2602;1,0447;1,077
2,5460;-0,0080;0,2682;1,0527;1,086
2,5560;-0,0120;0,2642;1,0647;1,097
2,5670;-0,0000;0,2562;1,0687;1,099
2,5760;-0,0040;0,2442;1,0727;1,100
2,5860;0,0040;0,2522;1,0767;1,106
2,5960;0,0040;0,2562;1,0487;1,080
2,6060;0,0080;0,2562;1,0407;1,072
2,6330;0,0120;0,2642;1,0207;1,054
2,6350;0,0040;0,2642;1,0047;1,039
2,6360;-0,0120;0,2562;1,0207;1,052
2,6480;-0,0160;0,2642;1,0167;1,051
2,6560;-0,0040;0,2602;1,0047;1,038
2,6670;-0,0080;0,2722;0,9967;1,033
2,6760;-0,0120;0,2682;0,9967;1,032
2,6870;-0,0080;0,2682;0,9927;1,028
2,6960;-0,0120;0,2602;0,9967;1,030
2,7060;-0,0120;0,2682;0,9927;1,028
2,7300;-0,0160;0,2602;1,0007;1,034
2,7340;-0,0160;0,2642;1,0007;1,035
2,7590;-0,0120;0,2602;1,0047;1,038
2,7610;-0,0120;0,2722;1,0087;1,045
2,7670;-0,0120;0,2722;1,0127;1,049
2,7690;-0,0120;0,2682;0,9967;1,032
2,7760;-0,0160;0,2762;1,0047;1,042
2,7870;-0,0200;0,2762;1,0127;1,050
2,7960;-0,0200;0,2722;1,0207;1,057
2,8060;-0,0160;0,2762;1,0167;1,054
2,8290;-0,0160;0,2762;1,0247;1,061
2,8310;-0,0120;0,2682;1,0367;1,071
2,8450;-0,0160;0,2722;1,0327;1,068
2,8460;-0,0120;0,2762;1,0287;1,065
2,8590;-0,0040;0,2762;1,0247;1,061
2,8690;-0,0040;0,2762;1,0287;1,065
2,8760;-0,0040;0,2722;1,0367;1,072
2,8860;-0,0000;0,2762;1,0327;1,069
2,8960;-0,0000;0,2642;1,0487;1,081
2,9060;-0,0080;0,2682;1,0367;1,071
2,9310;-0,0080;0,2722;1,0287;1,064
2,9330;-0,0120;0,2642;1,0407;1,074
2,9510;-0,0120;0,2602;1,0567;1,088
2,9530;-0,0160;0,2602;1,0487;1,081
2,9580;-0,0160;0,2642;1,0407;1,074
2,9700;-0,0040;0,2602;1,0527;1,084
2,9760;-0,0040;0,2602;1,0287;1,061
2,9880;-0,0040;0,2642;1,0447;1,078
2,9960;0,0040;0,2642;1,0247;1,058
3,0060;-0,0040;0,2562;1,0167;1,048
3,0290;-0,0120;0,2722;1,0087;1,045
3,0300;-0,0000;0,2602;1,0207;1,053
3,0510;0,0160;0,2602;1,0367;1,069
3,0530;-0,0120;0,2682;1,0327;1,067
3,0560;-0,0080;0,2682;1,0287;1,063
3,0670;-0,0040;0,2522;1,0407;1,071
3,0770;-0,0120;0,2642;1,0407;1,074
3,0860;0,0040;0,2602;1,0367;1,069
3,1000;0,0080;0,2522;1,0327;1,063
3,1180;0,0040;0,2522;1,0287;1,059
3,1270;-0,0080;0,2682;1,0247;1,059
3,1450;0,0040;0,2602;1,0287;1,061
3,1460;0,0120;0,2682;1,0127;1,048
3,1790;-0,0040;0,2602;1,0287;1,061
3,1810;-0,0120;0,2562;1,0327;1,064
3,1830;-0,0080;0,2642;1,0287;1,062
3,1880;-0,0080;0,2642;1,0407;1,074
3,2040;-0,0080;0,2562;1,0247;1,056
3,2090;-0,0040;0,2602;1,0287;1,061
3,2340;-0,0040;0,2562;1,0327;1,064
3,2360;0,0040;0,2522;1,0247;1,055
3,2480;-0,0000;0,2562;1,0287;1,060
3,2570;-0,0040;0,2482;1,0247;1,054
3,2670;-0,0040;0,2602;1,0287;1,061
3,2760;-0,0040;0,2642;1,0247;1,058
3,2860;0,0040;0,2522;1,0287;1,059
3,2970;-0,0000;0,2522;1,0207;1,051
3,3060;-0,0080;0,2562;1,0167;1,048
3,3330;-0,0120;0,2562;1,0247;1,056
3,3350;0,0040;0,2562;1,0287;1,060
3,3370;-0,0040;0,2562;1,0287;1,060
3,3460;-0,0040;0,2482;1,0247;1,054
3,3590;-0,0040;0,2522;1,0087;1,040
3,3700;-0,0040;0,2602;1,0167;1,049
3,3760;-0,0000;0,2602;1,0127;1,046
3,3870;-0,0040;0,2642;1,0247;1,058
3,3960;-0,0120;0,2602;1,0247;1,057
3,4060;-0,0160;0,2602;1,0287;1,061
3,4370;-0,0120;0,2602;1,0287;1,061
3,4380;-0,0080;0,2562;1,0447;1,076
3,4410;-0,0080;0,2562;1,0287;1,060
3,4460;0,0040;0,2562;1,0367;1,068
3,4570;0,0040;0,2602;1,0367;1,069
3,4670;0,0080;0,2602;1,0487;1,081
3,4760;0,0120;0,2642;1,0207;1,054
3,4860;0,0080;0,2642;1,0367;1,070
3,4960;-0,0000;0,2562;1,0367;1,068
3,5060;-0,0000;0,2602;1,0327;1,065
3,5370;-0,0080;0,2562;1,0367;1,068
3,5380;-0,0080;0,2602;1,0447;1,077
3,5390;-0,0120;0,2562;1,0447;1,076
3,5460;-0,0000;0,2602;1,0367;1,069
3,5560;-0,0040;0,2602;1,0447;1,077
3,5690;0,0040;0,2602;1,0247;1,057
3,5760;-0,0040;0,2562;1,0287;1,060
3,5860;0,0080;0,2642;1,0247;1,058
3,5960;-0,0040;0,2562;1,0207;1,052
3,6060;-0,0080;0,2562;1,0207;1,052
3,6160;-0,0080;0,2602;1,0247;1,057
3,6280;-0,0160;0,2562;1,0367;1,068
3,6440;-0,0120;0,2522;1,0407;1,071
3,6460;-0,0200;0,2522;1,0327;1,063
3,6570;-0,0200;0,2562;1,0247;1,056
3,6680;-0,0120;0,2482;1,0287;1,058
3,6760;-0,0200;0,2402;1,0327;1,060
3,6860;-0,0160;0,2522;1,0407;1,071
3,6960;-0,0160;0,2602;1,0327;1,065
3,7060;-0,0120;0,2642;1,0247;1,058
3,7290;-0,0080;0,2562;1,0327;1,064
3,7310;-0,0160;0,2562;1,0287;1,060
3,7500;-0,0120;0,2562;1,0287;1,060
3,7530;-0,0200;0,2562;1,0207;1,053
3,7570;-0,0160;0,2522;1,0287;1,059
3,7740;-0,0080;0,2642;1,0287;1,062
3,7760;-0,0080;0,2562;1,0167;1,048
3,7870;-0,0120;0,2522;1,0207;1,051
3,7960;-0,0040;0,2602;1,0287;1,061
3,8060;-0,0000;0,2602;1,0327;1,065
3,8280;-0,0080;0,2522;1,0247;1,055
3,8290;-0,0080;0,2562;1,0287;1,060
3,8460;-0,0080;0,2602;1,0287;1,061
3,8470;-0,0080;0,2482;1,0287;1,058
3,8580;-0,0040;0,2602;1,0287;1,061
3,8680;-0,0080;0,2562;1,0367;1,068
3,8760;-0,0080;0,2522;1,0407;1,071
3,8870;-0,0080;0,2522;1,0327;1,063
3,8960;-0,0120;0,2562;1,0327;1,064
3,9060;-0,0120;0,2522;1,0287;1,059
3,9340;-0,0040;0,2602;1,0327;1,065
3,9360;-0,0080;0,2642;1,0287;1,062
3,9370;-0,0000;0,2642;1,0367;1,070
3,9470;-0,0040;0,2682;1,0287;1,063
3,9570;-0,0000;0,2562;1,0327;1,064
3,9700;-0,0160;0,2602;1,0247;1,057
3,9760;-0,0240;0,2682;1,0407;1,075
3,9860;-0,0240;0,2642;1,0407;1,074
3,9960;-0,0200;0,2482;1,0407;1,070
4,0080;-0,0160;0,2642;1,0407;1,074
4,0170;-0,0200;0,2722;1,0327;1,068
4,0400;-0,0160;0,2602;1,0407;1,073
4,0420;-0,0160;0,2602;1,0247;1,057
4,0460;-0,0200;0,2682;1,0367;1,071
4,0560;-0,0240;0,2762;1,0327;1,069
4,0670;-0,0200;0,2762;1,0207;1,058
4,0760;-0,0160;0,2802;1,0247;1,062
4,0860;-0,0240;0,2762;1,0327;1,069
4,0960;-0,0280;0,2842;1,0207;1,060
4,1060;-0,0320;0,2842;1,0167;1,056
4,1320;-0,0280;0,2762;1,0167;1,054
4,1330;-0,0400;0,2882;1,0167;1,058
4,1540;-0,0360;0,2842;1,0087;1,049
4,1560;-0,0320;0,2962;1,0047;1,048
4,1570;-0,0440;0,3002;1,0007;1,046
4,1660;-0,0520;0,3042;1,0007;1,047
4,1780;-0,0480;0,3042;0,9967;1,043
4,1870;-0,0560;0,3082;1,0047;1,052
4,1960;-0,0640;0,3082;0,9967;1,045
4,2060;-0,0640;0,2962;1,0007;1,046
4,2170;-0,0761;0,3282;1,0207;1,075
4,2430;-0,0801;0,3242;1,0047;1,059
4,2440;-0,0720;0,3162;1,0047;1,056
4,2500;-0,0720;0,3242;1,0007;1,054
4,2560;-0,0801;0,3322;1,0007;1,057
4,2690;-0,0801;0,3202;1,0047;1,058
4,2760;-0,0720;0,3242;1,0287;1,081
4,2860;-0,0640;0,3202;1,0247;1,075
4,2960;-0,0640;0,3162;1,0287;1,078
4,3070;-0,0400;0,3122;1,0207;1,068
4,3450;-0,0480;0,3122;1,0247;1,072
4,3470;-0,0520;0,3162;1,0287;1,077
4,3480;-0,0600;0,3082;1,0327;1,079
4,3490;-0,0360;0,2922;1,0407;1,082
4,3560;-0,0320;0,2842;1,0287;1,068
4,3680;-0,0280;0,2922;1,0047;1,047
4,3760;0,0040;0,3042;0,9967;1,042
4,3860;0,0160;0,3082;0,9887;1,036
4,3960;0,0120;0,3202;0,9647;1,016
4,4070;0,0040;0,3482;0,9486;1,011
4,4450;0,0080;0,3482;0,9406;1,003
4,4460;0,0080;0,3602;0,9647;1,030
4,4480;-0,0000;0,3562;1,0047;1,066
4,4510;0,0120;0,3482;1,0767;1,132
4,4560;0,0160;0,3122;1,0687;1,114
4,4670;0,0120;0,3122;1,0607;1,106
4,4760;0,0200;0,3122;1,0367;1,083
4,4860;0,0280;0,2962;1,0167;1,059
4,4960;0,0440;0,3002;0,9887;1,034
4,5060;0,0360;0,3042;0,9326;0,982
4,5310;0,0480;0,3442;0,8886;0,954
4,5360;0,0440;0,3682;0,9006;0,974
4,5460;0,0480;0,3723;0,9046;0,979
4,5570;0,0320;0,3642;0,9246;0,994
4,5660;0,0440;0,3763;0,9727;1,044
4,5760;0,0400;0,3803;1,0327;1,101
4,5860;0,0560;0,3522;1,0327;1,093
4,5960;0,0841;0,3322;1,0487;1,103
4,6060;0,0881;0,3322;1,0487;1,104
4,6380;0,0841;0,3202;1,0447;1,096
4,6400;0,0841;0,3322;1,0447;1,099
4,6410;0,0881;0,3362;1,0367;1,093
4,6460;0,0761;0,3402;1,0167;1,075
4,6560;0,0761;0,3482;1,0087;1,070
4,6670;0,0720;0,3442;0,9927;1,053
4,6760;0,0680;0,3482;0,9607;1,024
4,6870;0,0640;0,3682;0,9406;1,012
4,6960;0,0440;0,3682;0,9326;1,004
4,7060;0,0480;0,3883;0,9086;0,989
4,7390;0,0480;0,3803;0,8926;0,971
4,7400;0,0640;0,3923;0,9206;1,003
4,7420;0,0440;0,4123;0,8846;0,977
4,7660;0,0360;0,4043;0,9046;0,991
4,7680;0,0360;0,4003;0,8926;0,979
4,7690;0,0280;0,3923;0,9366;1,016
4,7770;0,0280;0,3923;0,9647;1,042
4,7860;0,0280;0,3923;0,9887;1,064
4,7960;0,0600;0,3963;1,0127;1,089
4,8060;0,0801;0,4083;1,0247;1,106
4,8370;0,1001;0,4043;1,0127;1,095
4,8390;0,0881;0,3963;1,0247;1,102
4,8390;0,0921;0,3803;1,0327;1,104
4,8480;0,2001;0,3322;1,1448;1,209
4,8570;0,0400;0,4083;1,0687;1,145
4,8680;0,0761;0,4643;1,0327;1,135
4,8760;0,0680;0,4283;0,9647;1,058
4,8860;0,0360;0,4203;1,0287;1,112
4,8960;0,0320;0,3883;1,0687;1,138
4,9060;0,1041;0,3923;1,0767;1,151
4,9310;0,0921;0,4043;1,1528;1,225
4,9330;0,0640;0,3963;1,1007;1,172
4,9530;0,0440;0,4083;1,1007;1,175
4,9540;0,0480;0,4003;1,0807;1,153
4,9560;0,0680;0,3843;1,1088;1,175
4,9700;0,0400;0,3923;1,1088;1,177
4,9760;0,0320;0,3883;1,0887;1,156
4,9860;0,0120;0,3803;1,0967;1,161
4,9960;0,0120;0,3602;1,0887;1,147
5,0060;0,0040;0,3602;1,0767;1,135
5,0340;0,0040;0,3562;1,0847;1,142
5,0360;-0,0040;0,3562;1,0847;1,142
5,0370;-0,0000;0,3522;1,0767;1,133
5,0460;-0,0000;0,3442;1,0727;1,127
5,0560;-0,0160;0,3362;1,0767;1,128
5,0690;-0,0160;0,3282;1,0887;1,137
5,0760;-0,0120;0,3082;1,0807;1,124
5,0880;-0,0080;0,2962;1,1088;1,148
5,0960;-0,0000;0,2802;1,1088;1,144
5,1060;0,0160;0,2642;1,1248;1,155
5,1350;0,0080;0,2362;1,0967;1,122
5,1370;-0,0080;0,2081;1,0687;1,089
5,1380;-0,0360;0,1921;1,0327;1,051
5,1460;-0,0560;0,1921;1,0047;1,024
5,1560;-0,0640;0,2041;0,9807;1,004
5,1690;-0,0801;0,2041;0,9486;0,974
5,1760;-0,0881;0,2041;0,9246;0,951
5,1860;-0,1001;0,2081;0,9086;0,938
5,1960;-0,1041;0,2242;0,9126;0,945
5,2060;-0,0961;0,2442;0,9727;1,007
5,2380;-0,0801;0,2522;1,0047;1,039
5,2400;-0,0480;0,2442;1,0327;1,062
5,2410;-0,0400;0,2362;1,0527;1,080
5,2460;-0,0280;0,2362;1,0327;1,060
5,2600;-0,0160;0,2402;1,0367;1,064
5,2660;-0,0120;0,2442;1,0167;1,046
5,2760;-0,0080;0,2522;1,0047;1,036
5,2860;0,0080;0,2602;0,9927;1,026
5,2960;0,0200;0,2602;0,9687;1,003
5,3060;0,0240;0,2682;0,9406;0,978
5,3440;0,0280;0,2882;0,9246;0,969
5,3450;0,0280;0,3042;0,8926;0,943
5,3470;0,0080;0,3082;0,8566;0,910
5,3490;0,0040;0,3162;0,8366;0,894
5,3620;-0,0000;0,3202;0,8486;0,907
5,3740;0,0160;0,3322;0,8526;0,915
5,3770;0,0400;0,3682;0,8606;0,937
5,3870;0,0440;0,3803;0,8726;0,953
5,3960;0,0200;0,3723;0,8486;0,927
5,4060;0,0240;0,3642;0,8686;0,942
5,4160;0,0160;0,3562;0,8806;0,950
5,4360;0,0120;0,3642;0,8966;0,968
5,4380;0,0200;0,3843;0,9086;0,987
5,4460;0,0240;0,4003;0,9166;1,000
5,4560;0,0160;0,4123;0,9526;1,038
5,4710;0,0200;0,4083;0,9607;1,044
5,4760;0,0080;0,4123;1,0007;1,082
5,4860;0,0040;0,4123;0,9767;1,060
5,4960;-0,0040;0,4123;0,9687;1,053
5,5060;-0,0120;0,4243;0,9727;1,061
5,5380;-0,0160;0,4403;0,9687;1,064
5,5390;-0,0240;0,4683;0,9807;1,087
5,5400;-0,0160;0,4683;1,0167;1,119
5,5460;-0,0040;0,4643;1,0447;1,143
5,5560;0,0040;0,4563;1,0847;1,177
5,5660;0,0040;0,4523;1,1488;1,235
5,5760;0,0080;0,4283;1,1888;1,264
5,5870;0,0120;0,4243;1,1808;1,255
5,5960;0,0160;0,4123;1,1568;1,228
5,6060;0,0160;0,4283;1,1368;1,215
5,6330;0,0280;0,4043;1,1288;1,199
5,6420;0,0320;0,4003;1,1368;1,206
5,6440;0,0360;0,4203;1,1368;1,213
5,6480;0,0480;0,4043;1,1448;1,215
5,6570;0,0560;0,3763;1,1888;1,248
