time;x;y;z;gforce
0,6850;-0,1121;0,2962;1,0047;1,053
0,6880;-0,1081;0,3122;1,0007;1,054
0,6980;-0,1041;0,3042;0,9927;1,043
0,7080;-0,1041;0,3122;0,9727;1,027
0,7180;-0,1081;0,3242;0,9927;1,050
0,7440;-0,1041;0,3242;0,9807;1,038
0,7460;-0,1001;0,3082;0,9847;1,037
0,7480;-0,1001;0,3162;1,0007;1,054
0,7580;-0,1001;0,3122;1,0167;1,068
0,7690;-0,0961;0,3242;1,0007;1,056
0,7800;-0,0961;0,3202;1,0127;1,066
0,7890;-0,1041;0,3122;0,9967;1,050
0,8020;-0,1081;0,3002;1,0087;1,058
0,8090;-0,1121;0,3282;0,9967;1,055
0,8180;-0,1121;0,3122;1,0007;1,054
0,8470;-0,1001;0,3162;1,0247;1,077
0,8480;-0,1081;0,3042;0,9847;1,036
0,8490;-0,1121;0,3122;1,0367;1,088
0,8580;-0,1121;0,3042;1,0167;1,067
0,8680;-0,1161;0,3082;1,0087;1,061
0,8810;-0,1161;0,3162;1,0127;1,067
0,8880;-0,1081;0,3082;1,0007;1,053
0,8980;-0,1121;0,3082;1,0047;1,057
0,9080;-0,1121;0,3082;1,0247;1,076
0,9180;-0,1121;0,3082;1,0207;1,072
0,9470;-0,1121;0,3122;1,0087;1,062
0,9490;-0,1161;0,3082;1,0087;1,061
0,9500;-0,1241;0,3162;1,0007;1,057
0,9590;-0,1201;0,3242;0,9927;1,051
0,9680;-0,1201;0,3242;0,9887;1,047
0,9810;-0,1241;0,3282;1,0087;1,068
0,9880;-0,1201;0,3162;1,0007;1,056
0,9980;-0,1201;0,3162;1,0167;1,071
1,0080;-0,1281;0,3082;1,0167;1,070
1,0180;-0,1321;0,3002;1,0087;1,061
1,0450;-0,1281;0,3002;1,0127;1,064
1,0460;-0,1281;0,3002;1,0207;1,072
1,0480;-0,1321;0,3042;1,0167;1,069
1,0580;-0,1281;0,3202;1,0087;1,066
1,0740;-0,1321;0,3082;1,0087;1,063
1,0800;-0,1241;0,3122;1,0087;1,063
1,0880;-0,1201;0,3042;1,0127;1,064
1,0980;-0,1121;0,3042;1,0247;1,075
1,1080;-0,1161;0,3042;1,0247;1,075
1,1190;-0,1121;0,3162;1,0247;1,078
1,1610;-0,1081;0,3202;1,0247;1,079
1,1730;-0,1121;0,3162;1,0127;1,067
1,1780;-0,1121;0,3082;1,0007;1,053
1,1790;-0,1041;0,3202;1,0087;1,063
1,1810;-0,1041;0,3202;1,0007;1,056
1,1850;-0,1081;0,3162;1,0007;1,055
1,1890;-0,1161;0,3082;1,0047;1,057
1,2360;-0,1081;0,3122;0,9967;1,050
1,2380;-0,1041;0,3162;0,9887;1,043
1,2400;-0,1041;0,3122;1,0007;1,053
1,2410;-0,1161;0,3082;0,9847;1,038
1,2420;-0,1161;0,3242;1,0007;1,058
1,2480;-0,1161;0,3242;0,9887;1,047
1,2590;-0,1201;0,3282;0,9967;1,056
1,2870;-0,1161;0,3162;0,9967;1,052
1,2890;-0,1281;0,3042;0,9927;1,046
1,2900;-0,1241;0,3082;0,9887;1,043
1,3170;-0,1241;0,3122;0,9967;1,052
1,3190;-0,1241;0,3042;1,0087;1,061
1,3200;-0,1161;0,3042;0,9967;1,049
1,3330;-0,1201;0,3122;1,0047;1,059
1,3380;-0,1161;0,3202;1,0047;1,061
1,3570;-0,1241;0,3082;1,0007;1,054
1,3590;-0,1241;0,3002;1,0087;1,060
1,3730;-0,1201;0,3042;1,0167;1,068
1,3850;-0,1241;0,2962;1,0127;1,062
1,3880;-0,1241;0,3002;1,0127;1,064
1,3980;-0,1121;0,3002;1,0127;1,062
1,4080;-0,1161;0,3002;1,0007;1,051
1,4180;-0,1161;0,3082;1,0007;1,053
1,4440;-0,1081;0,3162;0,9887;1,044
1,4450;-0,1121;0,3242;1,0087;1,065
1,4630;-0,1121;0,3122;1,0047;1,058
1,4650;-0,1041;0,3202;1,0127;1,067
1,4680;-0,1121;0,3162;1,0087;1,063
1,4800;-0,1081;0,3042;1,0087;1,059
1,4880;-0,1121;0,3082;1,0087;1,061
1,4990;-0,1081;0,3002;0,9967;1,047
1,5080;-0,1041;0,3082;0,9967;1,048
1,5180;-0,1041;0,3042;1,0047;1,055
1,5410;-0,1001;0,3082;1,0047;1,056
1,5430;-0,1001;0,3202;1,0047;1,059
1,5620;-0,1041;0,3282;0,9967;1,054
1,5640;-0,1081;0,3202;0,9967;1,052
1,5680;-0,0961;0,3282;1,0047;1,061
1,5820;-0,1081;0,3282;1,0087;1,066
1,5900;-0,0921;0,3362;1,0207;1,079
1,5990;-0,0881;0,3202;1,0247;1,077
1,6080;-0,0961;0,3202;1,0167;1,070
1,6180;-0,1041;0,3202;1,0167;1,071
1,6670;-0,1041;0,3282;1,0047;1,062
1,6680;-0,1041;0,3282;1,0127;1,070
1,6690;-0,1081;0,3202;0,9967;1,052
1,6700;-0,1121;0,3282;0,9967;1,055
1,6710;-0,1081;0,3322;1,0007;1,060
1,6820;-0,1161;0,3202;1,0087;1,065
1,6880;-0,1121;0,3162;1,0087;1,063
1,6990;-0,1041;0,3242;1,0087;1,065
1,7080;-0,1081;0,3202;1,0087;1,064
1,7190;-0,1081;0,3082;1,0127;1,064
1,7610;-0,1161;0,3122;1,0167;1,070
1,7620;-0,1121;0,3122;1,0247;1,077
1,7630;-0,1081;0,3122;1,0207;1,073
1,7640;-0,1241;0,3122;1,0207;1,075
1,7710;-0,1161;0,3082;1,0167;1,069
1,7840;-0,1201;0,3082;1,0167;1,069
1,7880;-0,1161;0,3162;1,0127;1,067
1,8000;-0,1161;0,3082;1,0087;1,061
1,8080;-0,1121;0,2962;1,0127;1,061
1,8190;-0,1161;0,3082;0,9967;1,050
1,8340;-0,1081;0,3002;1,0127;1,062
1,8390;-0,1121;0,3002;1,0047;1,055
1,8550;-0,1121;0,3082;0,9927;1,045
1,8580;-0,1121;0,3042;0,9767;1,029
1,8890;-0,1081;0,3162;0,9807;1,036
1,8920;-0,1201;0,3122;0,9887;1,044
1,8970;-0,1081;0,3122;0,9847;1,039
1,9010;-0,1041;0,3162;0,9887;1,043
1,9100;-0,1041;0,3202;0,9967;1,052
1,9300;-0,1001;0,3242;0,9927;1,049
1,9320;-0,1081;0,3162;0,9967;1,051
1,9460;-0,1121;0,3082;1,0007;1,053
1,9910;-0,1121;0,3082;0,9967;1,049
1,9930;-0,1081;0,3082;1,0047;1,056
1,9960;-0,1121;0,3122;1,0047;1,058
1,9990;-0,1121;0,3162;1,0207;1,074
2,0000;-0,1121;0,3082;1,0247;1,076
2,0080;-0,1081;0,3162;1,0247;1,078
2,0180;-0,1121;0,3122;1,0207;1,073
2,0330;-0,1161;0,3242;1,0127;1,070
2,0380;-0,1121;0,3122;1,0047;1,058
2,0480;-0,1121;0,3162;1,0167;1,071
2,0580;-0,1161;0,3242;1,0087;1,066
2,0780;-0,1161;0,3242;0,9967;1,054
2,0950;-0,1161;0,3162;1,0007;1,056
2,0970;-0,1201;0,3202;0,9887;1,046
2,0990;-0,1201;0,3162;0,9807;1,037
2,1090;-0,1241;0,3202;0,9647;1,024
2,1190;-0,1281;0,3162;0,9647;1,023
2,1300;-0,1321;0,3122;0,9607;1,019
2,1380;-0,1401;0,3082;0,9607;1,019
2,1480;-0,1321;0,3162;0,9727;1,031
2,1580;-0,1241;0,3362;0,9727;1,037
2,1810;-0,1201;0,3362;0,9727;1,036
2,1840;-0,1241;0,3402;0,9847;1,049
2,1910;-0,1321;0,3362;0,9566;1,023
2,1980;-0,1401;0,3202;0,9767;1,037
2,2240;-0,1561;0,3122;0,9927;1,052
2,2250;-0,1441;0,3162;0,9767;1,037
2,2330;-0,1521;0,3042;0,9807;1,038
2,2380;-0,1401;0,2922;0,9967;1,048
2,2480;-0,1401;0,2962;1,0007;1,053
2,2580;-0,1241;0,3122;0,9967;1,052
2,2740;-0,1161;0,3122;1,0207;1,074
2,2910;-0,1161;0,3122;1,0567;1,108
2,2930;-0,1121;0,3202;1,0367;1,091
2,3030;-0,1081;0,3322;1,0567;1,113
2,3080;-0,1001;0,3362;1,0527;1,110
2,3180;-0,1081;0,3362;1,0047;1,065
2,3300;-0,1041;0,3522;1,0007;1,066
2,3380;-0,1161;0,3442;1,0007;1,065
2,3490;-0,1241;0,3282;0,9967;1,057
2,3580;-0,1201;0,3242;0,9807;1,040
2,3740;-0,1161;0,3162;1,0047;1,060
2,3800;-0,1201;0,3082;1,0047;1,058
2,3920;-0,1281;0,3082;1,0207;1,074
2,4040;-0,1121;0,2922;1,0247;1,071
2,4080;-0,1081;0,3002;1,0127;1,062
2,4190;-0,1161;0,3122;1,0047;1,058
2,4300;-0,1161;0,3202;0,9967;1,053
2,4380;-0,1121;0,3402;0,9887;1,052
2,4480;-0,1121;0,3442;0,9807;1,045
2,4580;-0,1081;0,3442;0,9607;1,026
2,4770;-0,1081;0,3522;0,9847;1,051
2,4780;-0,1041;0,3562;0,9807;1,049
2,4890;-0,1001;0,3562;0,9927;1,059
2,4990;-0,0921;0,3602;0,9847;1,053
2,5100;-0,0921;0,3682;0,9847;1,055
2,5200;-0,0921;0,3562;1,0127;1,077
2,5340;-0,0720;0,3562;1,0127;1,076
2,5380;-0,0761;0,3522;1,0087;1,071
2,5490;-0,0801;0,3642;1,0007;1,068
2,5580;-0,0921;0,3723;0,9807;1,053
2,5880;-0,1041;0,3522;0,9807;1,047
2,5890;-0,1121;0,3522;0,9647;1,033
2,5900;-0,1041;0,3482;0,9647;1,031
2,6090;-0,1041;0,3442;0,9566;1,022
2,6110;-0,1161;0,3362;0,9847;1,047
2,6190;-0,1001;0,3362;0,9887;1,049
2,6330;-0,0881;0,3362;1,0007;1,059
2,6380;-0,0881;0,3362;1,0047;1,063
2,6480;-0,0841;0,3442;1,0127;1,073
2,6580;-0,0921;0,3482;1,0167;1,079
2,6850;-0,0921;0,3482;1,0287;1,090
2,6870;-0,0841;0,3482;1,0167;1,078
2,6930;-0,0881;0,3562;1,0167;1,081
2,7020;-0,0921;0,3602;1,0207;1,086
2,7080;-0,0921;0,3682;0,9967;1,067
2,7190;-0,0961;0,3883;0,9807;1,059
2,7290;-0,1081;0,3883;0,9847;1,064
2,7380;-0,1081;0,4083;0,9887;1,075
2,7690;-0,1041;0,3923;1,0047;1,084
2,7700;-0,0961;0,3642;1,0087;1,077
2,7710;-0,0881;0,3322;1,0087;1,066
2,7810;-0,0841;0,3202;1,0247;1,077
2,7880;-0,0881;0,3082;1,0207;1,070
2,8130;-0,0841;0,3282;1,0207;1,075
2,8150;-0,1001;0,3522;1,0287;1,092
2,8180;-0,0921;0,3763;1,0487;1,118
2,8290;-0,0841;0,3682;1,0487;1,115
2,8380;-0,0600;0,3682;1,0527;1,117
2,8760;-0,0280;0,3562;1,0527;1,112
2,8790;-0,0080;0,3442;1,0607;1,115
2,8800;-0,0080;0,3402;1,0367;1,091
2,8810;0,0040;0,3442;1,0047;1,062
2,8910;0,0080;0,3723;0,9767;1,045
2,9030;0,0040;0,3803;0,9566;1,029
2,9210;0,0080;0,4083;0,9286;1,014
2,9230;-0,0000;0,4243;0,9166;1,010
2,9410;-0,0040;0,4243;0,8926;0,988
2,9430;-0,0200;0,4283;0,9126;1,008
2,9500;-0,0200;0,4323;0,9086;1,006
2,9580;-0,0000;0,4283;0,9126;1,008
2,9680;-0,0000;0,4203;0,9446;1,034
2,9910;0,0120;0,4043;0,9647;1,046
2,9920;0,0160;0,4043;0,9847;1,065
3,0010;0,0280;0,3843;0,9887;1,061
3,0080;0,0480;0,3763;0,9607;1,033
3,0220;0,0440;0,3763;0,9246;0,999
3,0290;0,0400;0,3843;0,9046;0,984
3,0380;0,0360;0,4243;0,8726;0,971
3,0480;0,0320;0,4363;0,8566;0,962
3,0580;0,0200;0,4523;0,8566;0,969
3,0680;0,0320;0,4603;0,8486;0,966
3,0930;0,0200;0,4683;0,8686;0,987
3,0950;0,0240;0,4683;0,8726;0,991
3,1200;0,0320;0,4683;0,9046;1,019
3,1210;0,0320;0,4683;0,9166;1,030
3,1250;0,0280;0,4803;0,9246;1,042
3,1320;0,0400;0,4723;0,9446;1,057
3,1380;0,0520;0,4963;0,9486;1,072
3,1480;0,0480;0,5164;0,9767;1,106
3,1580;0,0480;0,5164;0,9847;1,113
3,1680;0,0440;0,5244;0,9927;1,124
3,1930;0,0400;0,5043;1,0207;1,139
3,1950;0,0320;0,4923;1,0047;1,119
3,2160;0,0160;0,4723;1,0127;1,118
3,2460;0,0080;0,4563;1,0207;1,118
3,2480;0,0120;0,4683;1,0047;1,109
3,2490;0,0040;0,4843;1,0247;1,133
3,2500;0,0080;0,4843;1,0247;1,133
3,2510;0,0120;0,4963;1,0407;1,153
3,2590;0,0160;0,5003;1,0527;1,166
3,2830;0,0160;0,4803;1,0567;1,161
3,2840;0,0160;0,4483;1,0527;1,144
3,2880;0,0080;0,4403;1,0527;1,141
3,3030;-0,0000;0,4283;1,0607;1,144
3,3080;-0,0080;0,4323;1,0527;1,138
3,3200;-0,0080;0,4323;1,0447;1,131
3,3350;-0,0280;0,4363;1,0287;1,118
3,3420;-0,0280;0,4283;1,0327;1,118
3,3510;-0,0360;0,4123;1,0247;1,105
3,3580;-0,0400;0,4283;1,0447;1,130
3,3680;-0,0560;0,4323;1,0327;1,121
3,3790;-0,0720;0,4203;1,0407;1,125
3,4110;-0,0881;0,3963;1,0367;1,113
3,4140;-0,0921;0,3843;1,0447;1,117
3,4150;-0,0841;0,3682;1,0527;1,118
3,4180;-0,0680;0,3642;1,0647;1,127
3,4520;-0,0720;0,3562;1,0767;1,136
3,4540;-0,0680;0,3642;1,0727;1,135
3,4560;-0,0560;0,3723;1,0927;1,156
3,4610;-0,0560;0,3482;1,1007;1,156
3,4680;-0,0560;0,3322;1,1047;1,155
3,4930;-0,0680;0,3082;1,0927;1,137
3,4940;-0,0761;0,2802;1,0927;1,131
3,5090;-0,0680;0,2642;1,0647;1,099
3,5110;-0,0801;0,2522;1,0247;1,058
3,5190;-0,1001;0,2682;0,9727;1,014
3,5320;-0,1201;0,2922;0,9526;1,004
3,5390;-0,1441;0,3002;0,9446;1,002
3,5480;-0,1521;0,2962;0,9446;1,002
3,5580;-0,1441;0,3002;0,9647;1,021
3,5680;-0,1321;0,2882;0,9847;1,034
3,5920;-0,1281;0,2722;0,9927;1,037
3,5930;-0,1281;0,2802;1,0047;1,051
3,5980;-0,1321;0,2802;1,0167;1,063
3,6080;-0,1201;0,2762;1,0047;1,049
3,6180;-0,1161;0,2442;1,0327;1,068
3,6300;-0,1001;0,2482;0,9767;1,013
3,6480;-0,0841;0,2482;0,9847;1,019
3,6500;-0,0841;0,2602;0,9366;0,976
3,6580;-0,0801;0,2722;0,8886;0,933
3,6680;-0,0680;0,2962;0,8966;0,947
3,6970;-0,0761;0,3522;0,8646;0,937
3,6980;-0,0720;0,3723;0,8526;0,933
3,7110;-0,0720;0,3723;0,8766;0,955
3,7180;-0,0560;0,3682;0,8446;0,923
3,7300;-0,0680;0,3682;0,9006;0,975
3,7380;-0,0761;0,3522;0,9126;0,981
3,7490;-0,0841;0,3522;0,9406;1,008
3,7580;-0,0720;0,3522;0,9847;1,048
3,7680;-0,0680;0,3602;0,9767;1,043
3,8060;-0,0680;0,3642;0,9807;1,048
3,8070;-0,0720;0,3883;0,9727;1,050
3,8080;-0,0801;0,3963;0,9406;1,024
3,8110;-0,0761;0,4203;0,9086;1,004
3,8180;-0,0801;0,4443;0,8926;1,000
3,8300;-0,0801;0,4523;0,8846;0,997
3,8380;-0,0841;0,4523;0,8766;0,990
3,8480;-0,1041;0,4523;0,8846;0,999
3,8580;-0,1041;0,4443;0,9166;1,024
3,8680;-0,1121;0,4323;0,9486;1,049
3,8980;-0,1041;0,4243;0,9727;1,066
3,9000;-0,0881;0,4083;0,9967;1,081
3,9010;-0,0881;0,4083;1,0047;1,088
3,9080;-0,0801;0,4243;1,0047;1,094
3,9190;-0,0881;0,4483;1,0087;1,107
3,9290;-0,1041;0,4723;1,0087;1,119
3,9380;-0,1081;0,4963;1,0407;1,158
3,9490;-0,1041;0,4923;1,0607;1,174
3,9580;-0,0961;0,4803;1,0847;1,190
3,9720;-0,0761;0,4563;1,1047;1,198
3,9790;-0,0680;0,4323;1,1248;1,207
3,9880;-0,0600;0,4083;1,1248;1,198
4,0170;-0,0680;0,4123;1,1128;1,189
4,0180;-0,0761;0,4243;1,1047;1,186
4,0240;-0,0720;0,4363;1,0927;1,179
4,0290;-0,0520;0,4243;1,0767;1,158
4,0380;-0,0440;0,4243;1,0607;1,143
4,0500;-0,0160;0,4083;1,0607;1,137
4,0580;-0,0040;0,3963;1,0847;1,155
4,0680;0,0160;0,3642;1,1168;1,175
4,1030;0,0360;0,3242;1,1248;1,171
4,1040;0,0600;0,2882;1,1288;1,167
4,1050;0,0560;0,2642;1,0967;1,130
4,1080;0,0320;0,2602;1,0447;1,077
4,1180;-0,0000;0,2642;1,0087;1,043
4,1300;-0,0320;0,2762;0,9446;0,985
4,1380;-0,0480;0,2762;0,9086;0,951
4,1500;-0,0600;0,2802;0,9086;0,953
4,1580;-0,0360;0,2802;0,9366;0,978
4,1680;-0,0200;0,2762;0,9887;1,027
4,1920;-0,0000;0,2802;1,0447;1,082
4,1930;0,0160;0,2762;1,0567;1,092
4,2090;0,0320;0,2722;1,0607;1,096
4,2100;0,0400;0,2682;1,0447;1,079
4,2560;0,0400;0,2522;1,0087;1,040
4,2570;0,0280;0,2362;0,9767;1,005
4,2580;0,0120;0,2402;0,9366;0,967
4,2600;0,0040;0,2482;0,9326;0,965
4,2620;-0,0120;0,2602;0,9246;0,961
4,2730;-0,0200;0,2682;0,9206;0,959
4,2810;-0,0200;0,2762;0,9246;0,965
4,2880;-0,0160;0,2802;0,9326;0,974
4,3330;-0,0000;0,2922;0,9286;0,974
4,3370;0,0080;0,2922;0,9086;0,954
4,3380;0,0120;0,3002;0,8966;0,946
4,3390;0,0040;0,3042;0,8726;0,924
4,3410;0,0040;0,3282;0,8406;0,902
4,3490;0,0080;0,3522;0,8406;0,911
4,3580;0,0080;0,3763;0,8286;0,910
4,3700;0,0080;0,3843;0,8286;0,913
4,3990;0,0040;0,3883;0,8206;0,908
4,4010;0,0080;0,3923;0,8166;0,906
4,4020;0,0160;0,4043;0,8366;0,929
4,4080;0,0200;0,4123;0,8566;0,951
4,4180;0,0200;0,4243;0,8726;0,970
4,4300;0,0360;0,4323;0,9046;1,003
4,4380;0,0640;0,4523;0,9206;1,028
4,4490;0,0761;0,4803;0,9326;1,052
4,4580;0,0841;0,5043;0,9687;1,095
4,4690;0,0640;0,5164;0,9967;1,124
4,4950;0,0360;0,5123;1,0127;1,135
4,4970;0,0080;0,4803;1,0207;1,128
4,4990;-0,0280;0,4523;1,0407;1,135
4,5120;-0,0440;0,4243;1,0647;1,147
4,5290;-0,0440;0,4323;1,0967;1,180
4,5320;-0,0280;0,4563;1,1368;1,225
4,5410;-0,0080;0,4883;1,1568;1,256
4,5510;0,0080;0,5083;1,1808;1,286
4,5600;0,0280;0,5083;1,1808;1,286
4,5680;0,0280;0,5123;1,1928;1,298
4,5830;0,0280;0,5164;1,1808;1,289
4,5880;-0,0160;0,5444;1,1328;1,257
4,5980;-0,0680;0,5684;1,0727;1,216
4,6080;-0,0761;0,5644;1,0367;1,183
4,6240;-0,0881;0,5444;1,0047;1,146
4,6390;-0,1001;0,5284;0,9927;1,129
4,6410;-0,1121;0,5123;0,9927;1,123
4,6510;-0,1041;0,4843;1,0287;1,142
4,6580;-0,0640;0,4283;1,0807;1,164
4,6680;-0,0160;0,3763;1,1448;1,205
4,6910;-0,0120;0,3402;1,1248;1,175
4,6920;-0,0400;0,3242;1,0887;1,137
4,7080;-0,0801;0,3242;1,0447;1,097
4,7110;-0,1001;0,3442;0,9847;1,048
4,7200;-0,1241;0,3562;0,9406;1,013
4,7290;-0,1321;0,3522;0,9086;0,983
4,7380;-0,1641;0,3522;0,9166;0,996
4,7480;-0,1481;0,3522;0,9166;0,993
4,7580;-0,1201;0,3402;0,9607;1,026
4,7690;-0,0961;0,3322;0,9927;1,051
4,8030;-0,0720;0,3122;0,9887;1,039
4,8040;-0,0600;0,3002;0,9927;1,039
4,8060;-0,0480;0,2962;0,9767;1,022
4,8080;-0,0400;0,2842;0,9406;0,983
4,8180;-0,0320;0,2922;0,9126;0,959
4,8300;-0,0160;0,3002;0,8686;0,919
4,8380;0,0040;0,3082;0,8206;0,877
4,8480;0,0120;0,3362;0,7885;0,857
4,8580;0,0120;0,3602;0,7645;0,845
4,8680;-0,0000;0,3763;0,7805;0,866
4,8950;-0,0160;0,3723;0,7765;0,861
4,8970;-0,0280;0,3682;0,7845;0,867
4,8990;-0,0440;0,3522;0,7845;0,861
4,9120;-0,0520;0,3402;0,7805;0,853
4,9180;-0,0520;0,3442;0,7645;0,840
4,9290;-0,0560;0,3602;0,7605;0,843
4,9380;-0,0520;0,3883;0,7725;0,866
4,9480;-0,0440;0,4323;0,7885;0,900
4,9580;-0,0320;0,4643;0,8045;0,929
4,9680;-0,0360;0,4843;0,8446;0,974
4,9940;-0,0200;0,5043;0,8686;1,005
4,9960;-0,0120;0,5164;0,8806;1,021
4,9980;0,0200;0,5284;0,9286;1,069
5,0080;0,0360;0,5444;0,9607;1,105
5,0180;0,0480;0,5564;0,9727;1,122
5,0300;0,0520;0,5444;1,0127;1,151
5,0380;0,0640;0,5444;1,0167;1,155
5,0480;0,0640;0,5404;1,0487;1,181
5,0580;0,0520;0,5644;1,0407;1,185
5,0680;0,0360;0,5684;1,0407;1,186
5,0810;0,0240;0,5724;1,0967;1,237
5,0880;0,0160;0,5524;1,0967;1,228
5,1120;0,0240;0,5604;1,1288;1,260
5,1130;0,0080;0,5404;1,1848;1,302
5,1180;-0,0000;0,5204;1,2528;1,357
5,1340;-0,0000;0,4923;1,2649;1,357
5,1380;-0,0120;0,4643;1,2208;1,306
5,1480;-0,0200;0,4523;1,1808;1,265
5,1580;-0,0280;0,4643;1,1047;1,199
5,1690;-0,0360;0,4563;1,0647;1,159
5,1910;-0,0200;0,4843;1,0327;1,141
5,1920;-0,0200;0,4923;1,0407;1,151
5,2190;-0,0120;0,4803;1,1047;1,205
5,2210;0,0240;0,4323;1,1328;1,213
5,2510;0,0400;0,3923;1,1768;1,241
5,2530;0,0440;0,3122;1,1688;1,211
5,2540;0,0440;0,2722;1,1128;1,146
5,2540;0,0280;0,2602;1,0407;1,073
5,2730;0,0160;0,3082;0,9206;0,971
5,2820;0,0120;0,3322;0,8966;0,956
5,2880;0,0240;0,3682;0,8766;0,951
5,3080;0,0400;0,3723;0,9046;0,979
5,3090;0,0560;0,3843;0,9286;1,007
5,3290;0,0600;0,3723;0,9446;1,017
5,3300;0,0640;0,3522;0,9526;1,018
5,3380;0,0640;0,3202;0,9366;0,992
5,3490;0,0761;0,3042;0,9286;0,980
5,3580;0,0841;0,2882;0,9326;0,980
5,3690;0,0841;0,2762;0,9206;0,965
5,3810;0,0761;0,2882;0,9126;0,960
5,3880;0,0680;0,3002;0,8926;0,944
5,3980;0,0440;0,3402;0,8486;0,915
5,4080;0,0320;0,3642;0,8085;0,887
5,4290;0,0160;0,3883;0,7965;0,886
5,4300;-0,0000;0,3963;0,7765;0,872
5,4380;-0,0000;0,3923;0,7565;0,852
5,4510;-0,0040;0,3803;0,7565;0,847
5,4580;0,0080;0,3883;0,7565;0,850
5,4690;0,0320;0,3963;0,7725;0,869
5,4830;0,0520;0,4283;0,7725;0,885
5,4880;0,0600;0,4523;0,7885;0,911
5,4980;0,0560;0,4923;0,8005;0,941
5,5080;0,0720;0,5244;0,7925;0,953
5,5320;0,0640;0,5604;0,7925;0,973
5,5330;0,0600;0,5724;0,7725;0,963
5,5380;0,0400;0,5764;0,8045;0,991
5,5510;0,0320;0,5764;0,8246;1,007
5,5580;0,0280;0,5724;0,8526;1,027
5,5680;0,0280;0,5604;0,8886;1,051
5,5820;0,0120;0,5484;0,9246;1,075
5,5880;0,0080;0,5164;0,9647;1,094
5,6000;0,0040;0,4963;0,9727;1,092
5,6080;-0,0200;0,4843;0,9767;1,090
5,6290;-0,0360;0,4923;0,9767;1,094
5,6300;-0,0400;0,5083;0,9807;1,105
5,6410;-0,0560;0,5244;0,9967;1,128
5,6480;-0,0480;0,5324;1,0167;1,149
5,6580;-0,0480;0,5284;1,0487;1,175
5,6680;-0,0280;0,5123;1,0807;1,196
