time;x;y;z;gforce
0,4020;0,0040;0,1321;1,0527;1,061
0,4250;0,0040;0,1281;1,0527;1,060
0,4270;0,0120;0,1401;1,0527;1,062
0,4370;0,0120;0,1521;1,0487;1,060
0,4420;-0,0040;0,1481;1,0927;1,103
0,4700;-0,0040;0,1721;1,0967;1,110
0,4710;0,0120;0,1841;1,0487;1,065
0,4720;0,0120;0,1841;1,0327;1,049
0,4890;0,0080;0,1881;1,0487;1,065
0,5040;0,0160;0,1561;1,0167;1,029
0,5060;0,0160;0,1721;1,0367;1,051
0,5140;-0,0040;0,1721;1,0647;1,079
0,5440;-0,0160;0,1641;1,0647;1,077
0,5460;-0,0160;0,1761;1,0447;1,060
0,5520;-0,0120;0,1721;1,0487;1,063
0,5530;-0,0120;0,1721;1,0887;1,102
0,5640;-0,0080;0,1641;1,0887;1,101
0,5720;-0,0160;0,1561;1,0887;1,100
0,5820;-0,0240;0,1601;1,0767;1,089
0,5920;-0,0080;0,1561;1,0687;1,080
0,6020;0,0120;0,1641;1,0607;1,073
0,6130;0,0240;0,1561;1,0167;1,029
0,6380;0,0240;0,1561;1,0087;1,021
0,6390;0,0400;0,1481;1,0367;1,048
0,6430;0,0320;0,1641;1,0327;1,046
0,6560;0,0240;0,1521;1,0247;1,036
0,6630;0,0040;0,1601;1,0287;1,041
0,6720;0,0080;0,1561;1,0247;1,037
0,6820;0,0040;0,1481;1,0167;1,027
0,6920;0,0120;0,1361;1,0327;1,042
0,7020;0,0360;0,1561;1,0567;1,069
0,7360;0,0440;0,1601;1,0527;1,066
0,7370;0,0440;0,1521;1,0487;1,061
0,7390;0,0320;0,1481;1,0647;1,075
0,7420;0,0240;0,1521;1,0367;1,048
0,7540;0,0320;0,1681;1,0527;1,067
0,7660;0,0360;0,1801;1,0527;1,069
0,7720;0,0280;0,1841;1,0407;1,057
0,7820;0,0360;0,1801;1,0407;1,057
0,7920;0,0280;0,1801;1,0527;1,068
0,8020;0,0120;0,1841;1,0407;1,057
0,8230;0,0080;0,1881;1,0247;1,042
0,8240;0,0080;0,2001;1,0287;1,048
0,8450;0,0120;0,1961;1,0287;1,047
0,8460;0,0160;0,1961;1,0367;1,055
0,8520;0,0280;0,1881;1,0327;1,050
0,8640;0,0280;0,1961;1,0447;1,063
0,8720;0,0240;0,1881;1,0527;1,070
0,8820;0,0200;0,1841;1,0487;1,065
0,8920;0,0320;0,1881;1,0327;1,050
0,9020;0,0400;0,1721;1,0127;1,028
0,9430;0,0160;0,1681;1,0567;1,070
0,9500;0,0320;0,1561;1,0727;1,084
0,9520;0,0320;0,1601;1,0687;1,081
0,9530;0,0400;0,1481;1,0727;1,084
0,9540;0,0360;0,1521;1,0727;1,084
0,9620;0,0400;0,1561;1,0567;1,069
0,9720;0,0400;0,1681;1,0487;1,063
0,9820;0,0400;0,1601;1,0527;1,066
0,9920;0,0320;0,1601;1,0407;1,053
1,0020;0,0240;0,1601;1,0167;1,029
1,0320;0,0160;0,1641;1,0287;1,042
1,0350;0,0240;0,1721;1,0127;1,027
1,0360;0,0240;0,1601;1,0167;1,029
1,0430;0,0320;0,1521;1,0127;1,025
1,0520;0,0360;0,1481;1,0367;1,048
1,0620;0,0400;0,1401;1,0367;1,047
1,0720;0,0280;0,1321;1,0367;1,045
1,0830;0,0240;0,1281;1,0567;1,065
1,0920;0,0240;0,1241;1,0567;1,064
1,1020;0,0320;0,1401;1,0527;1,062
1,1260;0,0280;0,1281;1,0487;1,057
1,1270;0,0200;0,1361;1,0447;1,054
1,1330;0,0160;0,1521;1,0447;1,056
1,1420;0,0160;0,1481;1,0527;1,063
1,1530;0,0280;0,1561;1,0487;1,061
1,1640;0,0280;0,1561;1,0447;1,057
1,1720;0,0200;0,1521;1,0447;1,056
1,1830;0,0200;0,1561;1,0487;1,060
1,1920;0,0320;0,1561;1,0447;1,057
1,2020;0,0320;0,1521;1,0527;1,064
1,2300;0,0240;0,1521;1,0527;1,064
1,2320;0,0280;0,1601;1,0527;1,065
1,2330;0,0280;0,1641;1,0447;1,058
1,2420;0,0240;0,1641;1,0487;1,062
1,2550;0,0320;0,1681;1,0487;1,063
1,2670;0,0320;0,1721;1,0487;1,063
1,2720;0,0280;0,1681;1,0527;1,066
1,2820;0,0240;0,1681;1,0527;1,066
1,2920;0,0240;0,1681;1,0647;1,078
1,3020;0,0280;0,1641;1,0567;1,070
1,3260;0,0280;0,1681;1,0527;1,066
1,3290;0,0280;0,1601;1,0527;1,065
1,3550;0,0200;0,1601;1,0607;1,073
1,3570;0,0200;0,1601;1,0447;1,057
1,3580;0,0160;0,1641;1,0367;1,050
1,3620;0,0160;0,1681;1,0487;1,062
1,3760;0,0160;0,1761;1,0367;1,052
1,3820;0,0120;0,1641;1,0447;1,058
1,3920;0,0160;0,1641;1,0607;1,073
1,4020;0,0040;0,1601;1,0527;1,065
1,4310;0,0080;0,1641;1,0567;1,069
1,4330;0,0120;0,1641;1,0567;1,069
1,4340;0,0040;0,1601;1,0487;1,061
1,4560;0,0080;0,1521;1,0487;1,060
1,4570;0,0200;0,1481;1,0407;1,051
1,4790;0,0200;0,1561;1,0367;1,049
1,4800;0,0200;0,1481;1,0447;1,055
1,4820;0,0160;0,1601;1,0527;1,065
1,4920;0,0120;0,1481;1,0327;1,043
1,5020;0,0080;0,1601;1,0527;1,065
1,5250;0,0080;0,1481;1,0447;1,055
1,5260;0,0120;0,1601;1,0487;1,061
1,5550;0,0120;0,1521;1,0447;1,056
1,5570;0,0160;0,1481;1,0407;1,051
1,5660;0,0280;0,1481;1,0447;1,056
1,5720;0,0240;0,1481;1,0567;1,067
1,5820;0,0240;0,1521;1,0447;1,056
1,5920;0,0160;0,1521;1,0487;1,060
1,6020;0,0240;0,1561;1,0487;1,061
1,6350;0,0200;0,1561;1,0407;1,053
1,6360;0,0200;0,1641;1,0487;1,062
1,6390;0,0200;0,1561;1,0487;1,060
1,6420;0,0160;0,1561;1,0327;1,045
1,6540;0,0280;0,1521;1,0407;1,052
1,6660;0,0160;0,1601;1,0367;1,049
1,6720;0,0160;0,1521;1,0447;1,056
1,6820;0,0160;0,1561;1,0527;1,064
1,6920;0,0120;0,1521;1,0487;1,060
1,7040;0,0120;0,1641;1,0487;1,062
1,7200;0,0200;0,1641;1,0527;1,066
1,7360;0,0240;0,1681;1,0487;1,062
1,7380;0,0200;0,1641;1,0527;1,066
1,7420;0,0160;0,1641;1,0567;1,070
1,7520;0,0240;0,1601;1,0567;1,069
1,7830;0,0200;0,1561;1,0687;1,080
1,7910;0,0280;0,1561;1,0687;1,080
1,7920;0,0200;0,1521;1,0647;1,076
1,7930;0,0280;0,1601;1,0607;1,073
1,8060;0,0240;0,1561;1,0527;1,064
1,8180;0,0160;0,1521;1,0647;1,076
1,8220;0,0200;0,1601;1,0567;1,069
1,8410;0,0200;0,1481;1,0487;1,059
1,8420;0,0240;0,1481;1,0527;1,063
1,8520;0,0200;0,1521;1,0367;1,048
1,8640;0,0080;0,1561;1,0567;1,068
1,8720;0,0240;0,1561;1,0207;1,033
1,8820;0,0200;0,1641;1,0367;1,050
1,8920;0,0160;0,1601;1,0367;1,049
1,9020;0,0200;0,1641;1,0287;1,042
1,9150;0,0120;0,1641;1,0447;1,058
1,9220;0,0160;0,1641;1,0687;1,081
1,9320;0,0040;0,1441;1,0447;1,055
1,9420;0,0280;0,1681;1,0287;1,043
1,9600;0,0200;0,1441;1,0407;1,051
1,9820;0,0160;0,1521;1,0367;1,048
1,9840;0,0280;0,1481;1,0367;1,048
1,9850;0,0280;0,1521;1,0407;1,052
1,9920;0,0280;0,1601;1,0447;1,057
2,0020;0,0200;0,1521;1,0487;1,060
2,0160;0,0240;0,1521;1,0407;1,052
2,0220;0,0200;0,1561;1,0527;1,064
2,0320;0,0200;0,1601;1,0367;1,049
2,0420;0,0160;0,1601;1,0527;1,065
2,0590;0,0080;0,1601;1,0487;1,061
2,0860;0,0160;0,1481;1,0447;1,055
2,0870;0,0200;0,1601;1,0487;1,061
2,0910;0,0120;0,1601;1,0607;1,073
2,0920;0,0040;0,1561;1,0527;1,064
2,1020;0,0200;0,1561;1,0447;1,056
2,1150;0,0080;0,1561;1,0567;1,068
2,1220;0,0120;0,1601;1,0567;1,069
2,1320;0,0200;0,1561;1,0527;1,064
2,1420;0,0240;0,1601;1,0607;1,073
2,1690;0,0120;0,1601;1,0407;1,053
2,1700;0,0120;0,1521;1,0487;1,060
2,1800;0,0200;0,1521;1,0447;1,056
2,1920;0,0040;0,1601;1,0447;1,057
2,1930;0,0120;0,1561;1,0487;1,060
2,2020;0,0120;0,1681;1,0487;1,062
2,2140;0,0160;0,1561;1,0607;1,072
2,2220;0,0120;0,1561;1,0567;1,068
2,2320;0,0160;0,1561;1,0447;1,056
2,2420;0,0120;0,1481;1,0527;1,063
2,2650;0,0120;0,1521;1,0567;1,068
2,2670;0,0120;0,1561;1,0487;1,060
2,2880;0,0160;0,1521;1,0447;1,056
2,2900;0,0120;0,1641;1,0367;1,050
2,2920;0,0120;0,1601;1,0447;1,057
2,3150;0,0120;0,1521;1,0447;1,056
2,3160;0,0080;0,1521;1,0447;1,056
2,3290;0,0160;0,1481;1,0407;1,051
2,3490;0,0120;0,1481;1,0407;1,051
2,3560;0,0080;0,1441;1,0407;1,051
2,3580;0,0160;0,1601;1,0447;1,057
2,3740;0,0120;0,1481;1,0487;1,059
2,3750;0,0040;0,1481;1,0527;1,063
2,3870;0,0040;0,1401;1,0567;1,066
2,3920;0,0040;0,1521;1,0407;1,052
2,4040;0,0080;0,1561;1,0527;1,064
2,4220;0,0040;0,1521;1,0607;1,072
2,4490;0,0120;0,1441;1,0527;1,063
2,4510;-0,0000;0,1561;1,0567;1,068
2,4520;0,0080;0,1521;1,0607;1,072
2,4720;0,0080;0,1561;1,0487;1,060
2,4740;0,0120;0,1601;1,0607;1,073
2,4950;0,0160;0,1561;1,0607;1,072
2,4970;0,0120;0,1521;1,0527;1,064
2,5020;0,0200;0,1561;1,0487;1,060
2,5140;0,0240;0,1601;1,0647;1,077
2,5220;0,0120;0,1561;1,0567;1,068
2,5320;0,0080;0,1521;1,0567;1,068
2,5420;0,0080;0,1481;1,0527;1,063
2,5700;0,0120;0,1481;1,0567;1,067
2,5740;0,0120;0,1601;1,0487;1,061
2,5750;0,0080;0,1561;1,0527;1,064
2,5850;0,0080;0,1601;1,0487;1,061
2,5920;0,0160;0,1561;1,0367;1,049
2,6020;0,0080;0,1481;1,0407;1,051
2,6140;0,0080;0,1481;1,0367;1,047
2,6220;0,0120;0,1521;1,0367;1,048
2,6330;-0,0000;0,1561;1,0407;1,052
2,6420;0,0160;0,1521;1,0287;1,040
2,6710;0,0120;0,1521;1,0407;1,052
2,6720;0,0040;0,1601;1,0487;1,061
2,6770;0,0040;0,1641;1,0527;1,065
2,6820;0,0120;0,1601;1,0527;1,065
2,6920;0,0080;0,1601;1,0487;1,061
2,7020;0,0080;0,1601;1,0527;1,065
2,7150;0,0160;0,1521;1,0607;1,072
2,7220;0,0160;0,1441;1,0567;1,067
2,7320;0,0160;0,1481;1,0487;1,059
2,7420;0,0160;0,1521;1,0527;1,064
2,7590;0,0120;0,1601;1,0527;1,065
2,7620;-0,0040;0,1521;1,0527;1,064
2,7900;-0,0000;0,1601;1,0527;1,065
2,7910;-0,0000;0,1561;1,0447;1,056
2,7930;-0,0000;0,1601;1,0447;1,057
2,8030;0,0040;0,1601;1,0407;1,053
2,8140;0,0040;0,1561;1,0487;1,060
2,8220;0,0080;0,1561;1,0407;1,052
2,8520;0,0120;0,1601;1,0607;1,073
2,8530;0,0080;0,1521;1,0607;1,072
2,8570;0,0080;0,1561;1,0487;1,060
2,8650;0,0040;0,1561;1,0487;1,060
2,8720;0,0120;0,1601;1,0447;1,057
2,8820;0,0120;0,1521;1,0367;1,048
2,8920;0,0160;0,1641;1,0447;1,058
2,9020;0,0040;0,1601;1,0527;1,065
2,9150;0,0040;0,1601;1,0447;1,057
2,9220;0,0080;0,1641;1,0447;1,058
2,9340;0,0080;0,1601;1,0407;1,053
2,9420;0,0080;0,1641;1,0447;1,058
2,9690;0,0120;0,1641;1,0567;1,069
2,9710;0,0080;0,1561;1,0527;1,064
2,9720;0,0080;0,1521;1,0447;1,056
2,9820;0,0080;0,1601;1,0527;1,065
2,9920;0,0160;0,1521;1,0407;1,052
3,0020;0,0160;0,1641;1,0527;1,066
3,0150;0,0080;0,1521;1,0527;1,064
3,0220;0,0120;0,1641;1,0367;1,050
3,0320;0,0160;0,1561;1,0407;1,052
3,0420;0,0200;0,1641;1,0447;1,058
3,0690;0,0080;0,1601;1,0447;1,057
3,0700;0,0160;0,1481;1,0487;1,059
3,0720;0,0160;0,1601;1,0607;1,073
3,0890;0,0080;0,1681;1,0527;1,066
3,0920;0,0160;0,1521;1,0487;1,060
3,1020;-0,0000;0,1521;1,0527;1,064
3,1130;0,0080;0,1521;1,0447;1,056
3,1220;0,0040;0,1521;1,0527;1,064
3,1320;0,0080;0,1401;1,0487;1,058
3,1420;0,0040;0,1521;1,0527;1,064
3,1730;-0,0000;0,1481;1,0527;1,063
3,1830;0,0040;0,1481;1,0567;1,067
3,1850;0,0080;0,1601;1,0527;1,065
3,1850;-0,0000;0,1521;1,0567;1,068
3,1970;0,0040;0,1521;1,0447;1,056
3,2020;0,0040;0,1561;1,0567;1,068
3,2160;0,0120;0,1641;1,0567;1,069
3,2220;0,0160;0,1481;1,0567;1,067
3,2380;0,0080;0,1481;1,0487;1,059
3,2420;0,0080;0,1561;1,0607;1,072
3,2680;0,0160;0,1481;1,0607;1,071
3,2690;0,0280;0,1681;1,0527;1,066
3,2820;0,0200;0,1601;1,0527;1,065
3,2920;0,0200;0,1481;1,0367;1,047
3,3020;0,0240;0,1561;1,0567;1,068
3,3150;0,0080;0,1481;1,0647;1,075
3,3220;0,0160;0,1401;1,0607;1,070
3,3350;0,0120;0,1561;1,0327;1,045
3,3420;0,0080;0,1641;1,0407;1,054
3,3620;0,0040;0,1521;1,0487;1,060
3,3630;0,0080;0,1641;1,0527;1,065
3,3720;0,0120;0,1601;1,0367;1,049
3,3820;0,0080;0,1441;1,0447;1,055
3,3920;0,0040;0,1521;1,0367;1,048
3,4020;0,0040;0,1641;1,0407;1,054
3,4130;0,0080;0,1481;1,0247;1,035
3,4220;-0,0000;0,1601;1,0407;1,053
3,4320;-0,0000;0,1561;1,0487;1,060
3,4700;0,0040;0,1521;1,0567;1,068
3,4780;0,0080;0,1561;1,0567;1,068
3,4790;0,0040;0,1561;1,0767;1,088
3,4810;0,0120;0,1441;1,0687;1,078
3,4830;0,0160;0,1521;1,0567;1,068
3,4970;0,0080;0,1601;1,0607;1,073
3,5020;-0,0000;0,1561;1,0567;1,068
3,5120;0,0040;0,1601;1,0447;1,057
3,5290;0,0040;0,1481;1,0487;1,059
3,5320;0,0120;0,1641;1,0407;1,054
3,5420;0,0080;0,1601;1,0567;1,069
3,5520;0,0160;0,1601;1,0447;1,057
3,5770;0,0040;0,1521;1,0367;1,048
3,5790;0,0160;0,1601;1,0487;1,061
3,5970;0,0080;0,1681;1,0447;1,058
3,5980;0,0040;0,1521;1,0407;1,052
3,6020;0,0080;0,1601;1,0447;1,057
3,6170;0,0120;0,1601;1,0367;1,049
3,6220;0,0080;0,1641;1,0527;1,065
3,6320;0,0120;0,1681;1,0487;1,062
3,6420;0,0120;0,1561;1,0567;1,068
3,6620;0,0080;0,1561;1,0527;1,064
3,6640;0,0120;0,1521;1,0447;1,056
3,6800;0,0120;0,1481;1,0407;1,051
3,6820;0,0080;0,1561;1,0487;1,060
3,6920;0,0160;0,1601;1,0447;1,057
3,7020;0,0080;0,1601;1,0487;1,061
3,7140;0,0040;0,1601;1,0407;1,053
3,7220;0,0080;0,1601;1,0527;1,065
3,7320;0,0120;0,1561;1,0447;1,056
3,7420;0,0080;0,1601;1,0567;1,069
3,7640;0,0080;0,1561;1,0567;1,068
3,7660;0,0120;0,1601;1,0487;1,061
3,7890;0,0040;0,1561;1,0487;1,060
3,7910;-0,0000;0,1641;1,0487;1,061
3,7950;0,0040;0,1681;1,0487;1,062
3,8020;0,0040;0,1641;1,0447;1,058
3,8170;0,0120;0,1681;1,0327;1,046
3,8220;0,0120;0,1601;1,0487;1,061
3,8330;0,0040;0,1561;1,0287;1,040
3,8420;0,0080;0,1681;1,0527;1,066
3,8700;0,0040;0,1601;1,0487;1,061
3,8710;0,0120;0,1561;1,0527;1,064
3,8730;0,0120;0,1721;1,0487;1,063
3,8820;0,0120;0,1801;1,0447;1,060
3,8920;0,0040;0,1641;1,0527;1,065
3,9020;0,0040;0,1601;1,0607;1,073
3,9130;0,0040;0,1601;1,0447;1,057
3,9220;0,0120;0,1521;1,0567;1,068
3,9320;-0,0000;0,1561;1,0487;1,060
3,9420;0,0120;0,1521;1,0487;1,060
3,9580;0,0040;0,1561;1,0567;1,068
3,9810;0,0120;0,1601;1,0447;1,057
3,9820;0,0040;0,1561;1,0487;1,060
3,9830;-0,0040;0,1521;1,0407;1,052
3,9920;-0,0000;0,1601;1,0327;1,045
4,0020;0,0040;0,1561;1,0447;1,056
4,0130;-0,0040;0,1561;1,0567;1,068
4,0220;0,0080;0,1681;1,0367;1,050
4,0320;0,0120;0,1561;1,0487;1,060
4,0420;0,0200;0,1641;1,0447;1,058
4,0600;0,0160;0,1561;1,0527;1,064
4,0620;0,0080;0,1561;1,0527;1,064
4,0730;0,0120;0,1601;1,0527;1,065
4,0820;0,0160;0,1561;1,0567;1,068
4,0920;0,0120;0,1641;1,0567;1,069
4,1020;0,0120;0,1561;1,0567;1,068
4,1140;0,0160;0,1641;1,0607;1,073
4,1220;0,0200;0,1561;1,0527;1,064
4,1330;0,0120;0,1521;1,0487;1,060
4,1420;0,0080;0,1561;1,0407;1,052
4,1720;0,0040;0,1641;1,0327;1,046
4,1750;0,0080;0,1521;1,0487;1,060
4,1760;-0,0040;0,1641;1,0487;1,061
4,1820;-0,0000;0,1561;1,0447;1,056
4,1920;0,0080;0,1601;1,0447;1,057
4,2020;0,0080;0,1521;1,0367;1,048
4,2130;0,0120;0,1641;1,0367;1,050
4,2220;0,0080;0,1561;1,0407;1,052
4,2320;0,0040;0,1601;1,0487;1,061
4,2420;0,0080;0,1681;1,0607;1,074
4,2570;0,0040;0,1601;1,0527;1,065
4,2780;-0,0000;0,1641;1,0487;1,061
4,2790;0,0040;0,1601;1,0527;1,065
4,2820;0,0120;0,1561;1,0607;1,072
4,2920;0,0120;0,1561;1,0567;1,068
4,3030;0,0080;0,1561;1,0647;1,076
4,3140;0,0080;0,1641;1,0567;1,069
4,3220;0,0080;0,1721;1,0527;1,067
4,3320;0,0120;0,1601;1,0487;1,061
4,3420;0,0080;0,1681;1,0567;1,070
4,3620;0,0120;0,1641;1,0367;1,050
4,3630;0,0080;0,1721;1,0447;1,059
4,3720;0,0120;0,1641;1,0527;1,065
4,3820;-0,0000;0,1561;1,0447;1,056
4,3920;0,0040;0,1561;1,0447;1,056
4,4020;0,0040;0,1601;1,0487;1,061
4,4140;0,0080;0,1561;1,0447;1,056
4,4220;0,0080;0,1601;1,0447;1,057
4,4320;0,0040;0,1641;1,0367;1,050
4,4480;0,0120;0,1481;1,0407;1,051
4,4730;0,0080;0,1481;1,0567;1,067
4,4750;0,0080;0,1481;1,0527;1,063
4,4770;-0,0000;0,1481;1,0527;1,063
4,5010;0,0080;0,1561;1,0487;1,060
4,5020;0,0120;0,1521;1,0567;1,068
4,5030;0,0040;0,1561;1,0287;1,040
4,5150;0,0120;0,1641;1,0327;1,046
4,5220;0,0120;0,1601;1,0407;1,053
4,5320;0,0120;0,1601;1,0247;1,037
4,5420;0,0080;0,1601;1,0407;1,053
4,5680;0,0120;0,1641;1,0407;1,054
4,5690;0,0080;0,1561;1,0407;1,052
4,5770;0,0160;0,1601;1,0487;1,061
4,5890;0,0120;0,1641;1,0487;1,062
4,5920;-0,0000;0,1601;1,0447;1,057
4,6020;0,0160;0,1601;1,0487;1,061
4,6140;0,0080;0,1601;1,0447;1,057
4,6220;0,0120;0,1721;1,0487;1,063
4,6320;0,0120;0,1561;1,0527;1,064
4,6420;0,0120;0,1721;1,0407;1,055
4,6620;0,0200;0,1561;1,0487;1,060
4,6640;0,0200;0,1561;1,0287;1,041
4,6730;-0,0120;0,1561;1,0727;1,084
4,6860;-0,0000;0,1561;1,0527;1,064
4,6920;0,0040;0,1641;1,0567;1,069
4,7020;0,0120;0,1481;1,0567;1,067
4,7160;-0,0080;0,1681;1,0487;1,062
4,7220;0,0080;0,1601;1,0487;1,061
4,7320;0,0080;0,1681;1,0447;1,058
4,7420;0,0160;0,1761;1,0407;1,056
4,7710;0,0120;0,1521;1,0487;1,060
4,7730;0,0040;0,1601;1,0407;1,053
4,7740;0,0080;0,1601;1,0167;1,029
4,7850;0,0200;0,1561;1,0407;1,053
4,7920;0,0040;0,1721;1,0287;1,043
4,8020;0,0120;0,1521;1,0407;1,052
4,8150;0,0040;0,1681;1,0367;1,050
4,8220;-0,0000;0,1601;1,0407;1,053
4,8320;-0,0000;0,1561;1,0527;1,064
4,8420;0,0040;0,1601;1,0407;1,053
4,8690;0,0080;0,1601;1,0407;1,053
4,8720;0,0040;0,1681;1,0447;1,058
4,8730;-0,0000;0,1641;1,0527;1,065
4,8820;-0,0080;0,1641;1,0447;1,058
4,8920;-0,0040;0,1641;1,0407;1,054
4,9020;-0,0120;0,1681;1,0447;1,058
4,9150;-0,0120;0,1681;1,0407;1,054
4,9220;-0,0160;0,1601;1,0607;1,073
4,9320;-0,0120;0,1561;1,0607;1,072
4,9420;-0,0000;0,1561;1,0607;1,072
4,9600;-0,0040;0,1601;1,0727;1,085
4,9720;0,0040;0,1641;1,0687;1,081
4,9730;-0,0000;0,1681;1,0607;1,074
4,9880;-0,0040;0,1641;1,0607;1,073
4,9920;0,0040;0,1601;1,0607;1,073
5,0030;-0,0000;0,1721;1,0647;1,079
5,0140;0,0040;0,1761;1,0567;1,071
5,0220;-0,0000;0,1721;1,0487;1,063
5,0320;0,0080;0,1761;1,0527;1,067
5,0420;-0,0000;0,1681;1,0527;1,066
5,0720;0,0040;0,1681;1,0447;1,058
5,0740;-0,0000;0,1641;1,0487;1,061
5,0780;-0,0040;0,1681;1,0487;1,062
5,0820;-0,0080;0,1641;1,0567;1,069
5,0920;-0,0120;0,1641;1,0567;1,069
5,1020;-0,0040;0,1681;1,0567;1,070
5,1150;-0,0160;0,1681;1,0567;1,070
5,1220;-0,0080;0,1561;1,0647;1,076
5,1320;-0,0200;0,1601;1,0607;1,073
5,1420;-0,0200;0,1601;1,0527;1,065
5,1730;-0,0160;0,1601;1,0527;1,065
5,1740;-0,0280;0,1561;1,0367;1,049
5,1750;-0,0240;0,1561;1,0407;1,053
5,1950;-0,0280;0,1561;1,0447;1,057
5,1960;-0,0280;0,1441;1,0527;1,063
5,2020;-0,0200;0,1521;1,0607;1,072
5,2150;-0,0240;0,1561;1,0527;1,064
5,2220;-0,0240;0,1561;1,0447;1,057
5,2320;-0,0240;0,1561;1,0527;1,064
5,2420;-0,0240;0,1521;1,0367;1,048
5,2680;-0,0160;0,1601;1,0527;1,065
5,2700;-0,0120;0,1601;1,0407;1,053
5,2780;-0,0120;0,1641;1,0607;1,073
5,2820;-0,0080;0,1601;1,0567;1,069
5,2920;-0,0080;0,1641;1,0687;1,081
5,3020;-0,0200;0,1641;1,0607;1,074
5,3120;-0,0160;0,1561;1,0767;1,088
5,3220;-0,0200;0,1601;1,0807;1,093
5,3320;-0,0240;0,1561;1,0647;1,076
5,3420;-0,0240;0,1641;1,0647;1,078
5,3730;-0,0200;0,1561;1,0567;1,068
5,3740;-0,0240;0,1641;1,0607;1,074
5,3770;-0,0280;0,1561;1,0367;1,049
5,3890;-0,0240;0,1481;1,0327;1,044
5,3920;-0,0160;0,1561;1,0287;1,041
5,4030;-0,0320;0,1561;1,0327;1,045
5,4150;-0,0400;0,1521;1,0367;1,049
5,4220;-0,0400;0,1481;1,0527;1,064
5,4320;-0,0400;0,1481;1,0607;1,072
5,4590;-0,0440;0,1681;1,0647;1,079
5,4600;-0,0440;0,1641;1,0527;1,066
5,4630;-0,0440;0,1641;1,0567;1,070
5,4840;-0,0400;0,1721;1,0367;1,052
5,4850;-0,0520;0,1601;1,0367;1,050
5,4970;-0,0440;0,1601;1,0447;1,058
5,5060;-0,0440;0,1681;1,0367;1,051
5,5180;-0,0480;0,1641;1,0567;1,070
5,5220;-0,0400;0,1521;1,0607;1,072
5,5320;-0,0400;0,1361;1,0487;1,058
5,5420;-0,0360;0,1441;1,0647;1,075
5,5580;-0,0320;0,1401;1,0567;1,066
5,5660;-0,0360;0,1241;1,0487;1,057
5,5780;-0,0280;0,1201;1,0487;1,056
5,5820;-0,0240;0,1121;1,0487;1,055
5,5920;-0,0160;0,1161;1,0527;1,059
5,6020;-0,0280;0,1281;1,0447;1,053
5,6150;-0,0200;0,1441;1,0407;1,051
5,6220;-0,0200;0,1401;1,0527;1,062
5,6320;-0,0200;0,1401;1,0607;1,070
5,6420;-0,0120;0,1441;1,0487;1,059
5,6610;-0,0000;0,1401;1,0447;1,054
5,6870;0,0040;0,1441;1,0407;1,051
5,6890;0,0040;0,1441;1,0487;1,059
5,6900;0,0120;0,1561;1,0367;1,048
5,6920;0,0120;0,1521;1,0367;1,048
5,7020;0,0200;0,1601;1,0327;1,045
5,7140;0,0200;0,1641;1,0247;1,038
5,7220;0,0320;0,1641;1,0287;1,042
5,7320;0,0240;0,1641;1,0367;1,050
5,7420;0,0320;0,1641;1,0167;1,030
5,7590;0,0280;0,1561;1,0127;1,025
5,7880;0,0200;0,1641;1,0127;1,026
5,7890;0,0080;0,1681;1,0207;1,034
